order_item_id,order_id,product_id,quantity,unit_price,line_gmv
1685,1192,12,1,117.99,117.99
1686,1193,34,1,43.74,43.74
1687,1194,21,1,78.32,78.32
1688,1194,23,2,83.16,166.32
1689,1195,25,2,43.73,87.46
1690,1195,21,1,78.32,78.32
1691,1196,45,1,31.58,31.58
1692,1197,14,1,61.39,61.39
1693,1198,2,1,100.26,100.26
1694,1199,3,1,57.71,57.71
1695,1200,21,1,78.32,78.32
1696,1200,20,1,42.3,42.3
1697,1201,28,1,84.15,84.15
1698,1202,40,1,202.48,202.48
1699,1203,35,1,157.65,157.65
1700,1204,37,2,141.93,283.86
1701,1204,16,1,144.13,144.13
1702,1205,40,1,202.48,202.48
1703,1206,42,1,138.05,138.05
1704,1207,30,1,67.9,67.9
1705,1208,37,1,141.93,141.93
1706,1208,8,1,20.47,20.47
1707,1209,32,2,12.22,24.44
1708,1210,15,2,173.9,347.8
1709,1211,43,1,24.61,24.61
1710,1212,37,2,141.93,283.86
1711,1212,12,1,117.99,117.99
1712,1213,36,1,53.45,53.45
1713,1214,8,2,20.47,40.94
1714,1215,44,1,69.13,69.13
1715,1216,23,1,83.16,83.16
1716,1216,14,1,61.39,61.39
1717,1217,28,2,84.15,168.3
1718,1217,35,1,157.65,157.65
1719,1217,14,2,61.39,122.78
1720,1218,43,1,24.61,24.61
1721,1219,21,2,78.32,156.64
1722,1220,9,1,59.69,59.69
1723,1220,23,1,83.16,83.16
1724,1221,21,1,78.32,78.32
1725,1222,23,1,83.16,83.16
1726,1223,20,1,42.3,42.3
1727,1224,12,1,117.99,117.99
1728,1225,15,1,173.9,173.9
1729,1226,21,2,78.32,156.64
1730,1227,47,1,21.34,21.34
1731,1228,47,1,21.34,21.34
1732,1229,9,1,59.69,59.69
1733,1230,28,1,84.15,84.15
1734,1230,43,2,24.61,49.22
1735,1231,15,1,173.9,173.9
1736,1232,40,1,202.48,202.48
1737,1233,35,1,157.65,157.65
1738,1234,35,1,157.65,157.65
1739,1235,28,3,84.15,252.45
1740,1236,25,2,43.73,87.46
1741,1236,14,1,61.39,61.39
1742,1237,14,1,61.39,61.39
1743,1237,32,1,12.22,12.22
1744,1238,33,1,171.28,171.28
1745,1238,47,1,21.34,21.34
1746,1239,19,1,152.53,152.53
1747,1239,43,1,24.61,24.61
1748,1239,20,1,42.3,42.3
1749,1240,23,1,83.16,83.16
1750,1241,36,1,53.45,53.45
1751,1241,47,1,21.34,21.34
1752,1241,41,1,49.55,49.55
1753,1242,44,2,69.13,138.26
1754,1243,44,1,69.13,69.13
1755,1244,3,3,57.71,173.13
1756,1245,33,1,171.28,171.28
1757,1245,21,1,78.32,78.32
1758,1246,27,1,24.68,24.68
1759,1247,3,2,57.71,115.42
1760,1248,39,1,124.06,124.06
1761,1248,30,1,67.9,67.9
1762,1249,21,2,78.32,156.64
1763,1250,8,1,20.47,20.47
1764,1251,22,1,75.66,75.66
1765,1252,42,2,138.05,276.1
1766,1252,18,1,37.74,37.74
1767,1252,44,1,69.13,69.13
1768,1253,42,1,138.05,138.05
1769,1253,35,1,157.65,157.65
1770,1254,47,1,21.34,21.34
1771,1255,18,1,37.74,37.74
1772,1255,17,2,101.25,202.5
1773,1256,13,1,34.71,34.71
1774,1257,42,1,138.05,138.05
1775,1257,11,1,115.23,115.23
1776,1258,26,1,124.26,124.26
1777,1259,23,2,83.16,166.32
1778,1259,36,1,53.45,53.45
1779,1260,36,1,53.45,53.45
1780,1261,35,2,157.65,315.3
1781,1261,19,1,152.53,152.53
1782,1262,32,1,12.22,12.22
1783,1263,6,1,88.2,88.2
1784,1264,31,1,19.71,19.71
1785,1265,35,1,157.65,157.65
1786,1266,21,1,78.32,78.32
1787,1266,4,1,72.47,72.47
1788,1266,14,1,61.39,61.39
1789,1267,20,2,42.3,84.6
1790,1267,23,1,83.16,83.16
1791,1268,44,1,69.13,69.13
1792,1269,13,1,34.71,34.71
1793,1269,3,1,57.71,57.71
1794,1270,8,1,20.47,20.47
1795,1271,35,1,157.65,157.65
1796,1272,6,1,88.2,88.2
1797,1273,25,1,43.73,43.73
1798,1274,46,1,125.88,125.88
1799,1275,8,1,20.47,20.47
1800,1275,3,1,57.71,57.71
1801,1276,46,1,125.88,125.88
1802,1277,11,2,115.23,230.46
1803,1278,10,2,163.05,326.1
1804,1278,35,1,157.65,157.65
1805,1279,11,1,115.23,115.23
1806,1280,45,1,31.58,31.58
1807,1280,15,1,173.9,173.9
1808,1281,5,1,61.15,61.15
1809,1282,16,1,144.13,144.13
1810,1283,44,1,69.13,69.13
1811,1284,36,1,53.45,53.45
1812,1284,14,1,61.39,61.39
1813,1285,20,1,42.3,42.3
1814,1285,41,2,49.55,99.1
1815,1286,25,1,43.73,43.73
1816,1287,40,2,202.48,404.96
1817,1287,5,1,61.15,61.15
1818,1288,13,1,34.71,34.71
1819,1289,14,1,61.39,61.39
1820,1290,8,1,20.47,20.47
1821,1290,40,1,202.48,202.48
1822,1291,32,1,12.22,12.22
1823,1292,23,1,83.16,83.16
1824,1292,35,1,157.65,157.65
1825,1293,48,1,101.03,101.03
1826,1294,8,2,20.47,40.94
1827,1294,43,1,24.61,24.61
1828,1294,44,1,69.13,69.13
1829,1295,43,1,24.61,24.61
1830,1295,20,2,42.3,84.6
1831,1296,17,2,101.25,202.5
1832,1297,23,1,83.16,83.16
1833,1298,3,1,57.71,57.71
1834,1299,21,1,78.32,78.32
1835,1300,36,1,53.45,53.45
1836,1301,35,1,157.65,157.65
1837,1301,9,1,59.69,59.69
1838,1302,12,1,117.99,117.99
1839,1303,18,1,37.74,37.74
1840,1304,9,1,59.69,59.69
1841,1304,35,1,157.65,157.65
1842,1305,28,1,84.15,84.15
1843,1305,45,1,31.58,31.58
1844,1306,31,1,19.71,19.71
1845,1307,34,1,43.74,43.74
1846,1308,28,1,84.15,84.15
1847,1309,45,1,31.58,31.58
1848,1310,3,1,57.71,57.71
1849,1310,1,1,114.06,114.06
1850,1311,25,1,43.73,43.73
1851,1311,8,1,20.47,20.47
1852,1311,28,1,84.15,84.15
1853,1312,15,1,173.9,173.9
1854,1313,47,1,21.34,21.34
1855,1313,36,1,53.45,53.45
1856,1313,14,1,61.39,61.39
1857,1314,33,1,171.28,171.28
1858,1314,11,1,115.23,115.23
1859,1315,34,1,43.74,43.74
1860,1316,44,1,69.13,69.13
1861,1316,21,2,78.32,156.64
1862,1317,26,1,124.26,124.26
1863,1318,3,2,57.71,115.42
1864,1319,9,1,59.69,59.69
1865,1320,38,1,81.08,81.08
1866,1320,40,2,202.48,404.96
1867,1321,10,1,163.05,163.05
1868,1321,32,1,12.22,12.22
1869,1322,25,1,43.73,43.73
1870,1322,43,1,24.61,24.61
1871,1322,14,1,61.39,61.39
1872,1323,12,1,117.99,117.99
1873,1324,36,1,53.45,53.45
1874,1325,18,1,37.74,37.74
1875,1326,42,1,138.05,138.05
1876,1327,23,1,83.16,83.16
1877,1327,22,1,75.66,75.66
1878,1328,5,1,61.15,61.15
1879,1328,18,1,37.74,37.74
1880,1329,40,1,202.48,202.48
1881,1329,12,1,117.99,117.99
1882,1330,45,1,31.58,31.58
1883,1331,40,1,202.48,202.48
1884,1332,15,1,173.9,173.9
1885,1333,8,2,20.47,40.94
1886,1333,15,1,173.9,173.9
1887,1334,31,3,19.71,59.13
1888,1334,27,1,24.68,24.68
1889,1335,34,1,43.74,43.74
1890,1335,21,1,78.32,78.32
1891,1336,13,1,34.71,34.71
1892,1336,42,1,138.05,138.05
1893,1337,40,1,202.48,202.48
1894,1338,32,2,12.22,24.44
1895,1339,36,2,53.45,106.9
1896,1339,20,1,42.3,42.3
1897,1339,3,2,57.71,115.42
1898,1340,35,1,157.65,157.65
1899,1340,23,1,83.16,83.16
1900,1341,31,2,19.71,39.42
1901,1342,11,1,115.23,115.23
1902,1342,23,1,83.16,83.16
1903,1342,35,1,157.65,157.65
1904,1343,41,1,49.55,49.55
1905,1343,47,1,21.34,21.34
1906,1344,39,1,124.06,124.06
1907,1345,32,1,12.22,12.22
1908,1346,44,1,69.13,69.13
1909,1347,34,2,43.74,87.48
1910,1348,11,1,115.23,115.23
1911,1348,20,1,42.3,42.3
1912,1349,23,3,83.16,249.48
1913,1349,42,2,138.05,276.1
1914,1349,27,1,24.68,24.68
1915,1350,36,1,53.45,53.45
1916,1351,28,1,84.15,84.15
1917,1352,14,2,61.39,122.78
1918,1352,13,1,34.71,34.71
1919,1353,32,1,12.22,12.22
1920,1353,41,2,49.55,99.1
1921,1354,41,2,49.55,99.1
1922,1355,42,1,138.05,138.05
1923,1355,34,1,43.74,43.74
1924,1355,23,1,83.16,83.16
1925,1356,32,1,12.22,12.22
1926,1356,27,1,24.68,24.68
1927,1357,10,1,163.05,163.05
1928,1357,21,1,78.32,78.32
1929,1358,22,2,75.66,151.32
1930,1359,19,1,152.53,152.53
1931,1360,35,2,157.65,315.3
1932,1361,12,1,117.99,117.99
1933,1362,47,2,21.34,42.68
1934,1362,18,1,37.74,37.74
1935,1362,6,1,88.2,88.2
1936,1363,33,1,171.28,171.28
1937,1364,45,1,31.58,31.58
1938,1365,35,1,157.65,157.65
1939,1365,23,1,83.16,83.16
1940,1366,42,1,138.05,138.05
1941,1367,44,1,69.13,69.13
1942,1367,37,2,141.93,283.86
1943,1368,36,1,53.45,53.45
1944,1369,42,1,138.05,138.05
1945,1369,22,1,75.66,75.66
1946,1370,44,1,69.13,69.13
1947,1370,36,2,53.45,106.9
1948,1371,15,1,173.9,173.9
1949,1372,22,1,75.66,75.66
1950,1373,9,1,59.69,59.69
1951,1373,14,1,61.39,61.39
1952,1374,36,1,53.45,53.45
1953,1375,10,3,163.05,489.15
1954,1376,10,1,163.05,163.05
1955,1377,10,1,163.05,163.05
1956,1378,36,1,53.45,53.45
1957,1379,10,2,163.05,326.1
1958,1380,44,1,69.13,69.13
1959,1381,44,2,69.13,138.26
1960,1381,46,1,125.88,125.88
1961,1382,34,3,43.74,131.22
1962,1383,13,1,34.71,34.71
1963,1384,8,1,20.47,20.47
1964,1384,35,1,157.65,157.65
1965,1385,3,2,57.71,115.42
1966,1386,35,1,157.65,157.65
1967,1387,44,1,69.13,69.13
1968,1387,19,2,152.53,305.06
1969,1388,42,1,138.05,138.05
1970,1388,31,1,19.71,19.71
1971,1389,1,1,114.06,114.06
1972,1390,8,2,20.47,40.94
1973,1391,10,1,163.05,163.05
1974,1391,40,3,202.48,607.44
1975,1392,33,1,171.28,171.28
1976,1393,42,1,138.05,138.05
1977,1394,8,1,20.47,20.47
1978,1394,37,1,141.93,141.93
1979,1395,11,1,115.23,115.23
1980,1396,14,1,61.39,61.39
1981,1397,42,1,138.05,138.05
1982,1397,44,1,69.13,69.13
1983,1397,36,1,53.45,53.45
1984,1398,1,1,114.06,114.06
1985,1398,13,1,34.71,34.71
1986,1399,33,2,171.28,342.56
1987,1400,39,1,124.06,124.06
1988,1400,12,1,117.99,117.99
1989,1401,35,1,157.65,157.65
1990,1401,11,1,115.23,115.23
1991,1402,3,1,57.71,57.71
1992,1403,6,1,88.2,88.2
1993,1404,28,2,84.15,168.3
1994,1405,23,1,83.16,83.16
1995,1406,47,1,21.34,21.34
1996,1407,23,1,83.16,83.16
1997,1408,30,1,67.9,67.9
1998,1409,10,1,163.05,163.05
1999,1410,37,1,141.93,141.93
2000,1411,8,1,20.47,20.47
2001,1412,39,1,124.06,124.06
2002,1413,31,2,19.71,39.42
2003,1414,8,1,20.47,20.47
2004,1415,47,1,21.34,21.34
2005,1415,28,2,84.15,168.3
2006,1416,10,2,163.05,326.1
2007,1417,47,1,21.34,21.34
2008,1418,44,1,69.13,69.13
2009,1419,23,3,83.16,249.48
2010,1420,2,1,100.26,100.26
2011,1421,43,2,24.61,49.22
2012,1422,44,1,69.13,69.13
2013,1423,8,1,20.47,20.47
2014,1424,19,1,152.53,152.53
2015,1425,23,1,83.16,83.16
2016,1425,39,1,124.06,124.06
2017,1425,8,1,20.47,20.47
2018,1426,33,1,171.28,171.28
2019,1427,26,1,124.26,124.26
2020,1428,23,1,83.16,83.16
2021,1429,3,1,57.71,57.71
2022,1429,44,1,69.13,69.13
2023,1429,19,2,152.53,305.06
2024,1430,35,1,157.65,157.65
2025,1431,13,2,34.71,69.42
2026,1432,21,1,78.32,78.32
2027,1432,32,1,12.22,12.22
2028,1433,32,1,12.22,12.22
2029,1433,35,2,157.65,315.3
2030,1434,28,1,84.15,84.15
2031,1435,21,1,78.32,78.32
2032,1436,15,1,173.9,173.9
2033,1436,24,1,29.56,29.56
2034,1437,37,1,141.93,141.93
2035,1438,44,1,69.13,69.13
2036,1438,30,1,67.9,67.9
2037,1439,47,1,21.34,21.34
2038,1440,14,1,61.39,61.39
2039,1440,23,1,83.16,83.16
2040,1440,43,2,24.61,49.22
2041,1441,10,1,163.05,163.05
2042,1442,35,1,157.65,157.65
2043,1443,14,1,61.39,61.39
2044,1443,25,1,43.73,43.73
2045,1443,22,1,75.66,75.66
2046,1444,32,1,12.22,12.22
2047,1445,25,2,43.73,87.46
2048,1446,18,1,37.74,37.74
2049,1447,3,1,57.71,57.71
2050,1448,11,1,115.23,115.23
2051,1449,47,1,21.34,21.34
2052,1449,31,1,19.71,19.71
2053,1450,33,1,171.28,171.28
2054,1451,47,1,21.34,21.34
2055,1452,25,3,43.73,131.19
2056,1453,28,1,84.15,84.15
2057,1454,14,2,61.39,122.78
2058,1455,45,1,31.58,31.58
2059,1455,13,1,34.71,34.71
2060,1456,8,1,20.47,20.47
2061,1456,46,3,125.88,377.64
2062,1457,26,1,124.26,124.26
2063,1457,8,1,20.47,20.47
2064,1457,27,1,24.68,24.68
2065,1458,1,1,114.06,114.06
2066,1458,32,1,12.22,12.22
2067,1459,19,1,152.53,152.53
2068,1460,3,1,57.71,57.71
2069,1460,23,1,83.16,83.16
2070,1461,36,1,53.45,53.45
2071,1461,40,1,202.48,202.48
2072,1462,35,1,157.65,157.65
2073,1463,31,2,19.71,39.42
2074,1464,35,1,157.65,157.65
2075,1465,29,1,9.2,9.2
2076,1466,36,1,53.45,53.45
2077,1467,18,1,37.74,37.74
2078,1468,44,2,69.13,138.26
2079,1468,23,1,83.16,83.16
2080,1469,14,1,61.39,61.39
2081,1470,28,2,84.15,168.3
2082,1471,27,3,24.68,74.04
2083,1472,45,1,31.58,31.58
2084,1473,37,1,141.93,141.93
2085,1473,19,1,152.53,152.53
2086,1474,31,1,19.71,19.71
2087,1475,14,3,61.39,184.17
2088,1476,36,2,53.45,106.9
2089,1476,40,2,202.48,404.96
2090,1476,47,1,21.34,21.34
2091,1477,41,1,49.55,49.55
2092,1478,15,1,173.9,173.9
2093,1479,28,1,84.15,84.15
2094,1479,14,1,61.39,61.39
2095,1479,41,2,49.55,99.1
2096,1480,37,1,141.93,141.93
2097,1481,8,1,20.47,20.47
2098,1482,33,1,171.28,171.28
2099,1483,44,1,69.13,69.13
2100,1483,33,1,171.28,171.28
2101,1484,26,1,124.26,124.26
2102,1485,15,1,173.9,173.9
2103,1485,13,1,34.71,34.71
2104,1486,31,1,19.71,19.71
2105,1487,23,2,83.16,166.32
2106,1488,19,1,152.53,152.53
2107,1489,27,1,24.68,24.68
2108,1490,33,2,171.28,342.56
2109,1491,44,1,69.13,69.13
2110,1492,23,1,83.16,83.16
2111,1493,3,1,57.71,57.71
2112,1494,33,1,171.28,171.28
2113,1495,8,2,20.47,40.94
2114,1496,36,1,53.45,53.45
2115,1496,30,1,67.9,67.9
2116,1497,12,1,117.99,117.99
2117,1497,39,1,124.06,124.06
2118,1498,21,1,78.32,78.32
2119,1498,33,1,171.28,171.28
2120,1499,28,2,84.15,168.3
2121,1499,12,1,117.99,117.99
2122,1500,14,2,61.39,122.78
2123,1500,35,1,157.65,157.65
2124,1500,13,1,34.71,34.71
2125,1501,46,1,125.88,125.88
2126,1501,10,1,163.05,163.05
2127,1501,5,1,61.15,61.15
2128,1502,15,1,173.9,173.9
2129,1503,42,1,138.05,138.05
2130,1504,42,3,138.05,414.15
2131,1504,18,1,37.74,37.74
2132,1505,27,1,24.68,24.68
2133,1505,31,1,19.71,19.71
2134,1506,38,1,81.08,81.08
2135,1507,32,1,12.22,12.22
2136,1507,43,1,24.61,24.61
2137,1508,14,3,61.39,184.17
2138,1509,23,1,83.16,83.16
2139,1509,47,1,21.34,21.34
2140,1510,3,1,57.71,57.71
2141,1511,12,1,117.99,117.99
2142,1512,32,1,12.22,12.22
2143,1512,8,1,20.47,20.47
2144,1513,14,1,61.39,61.39
2145,1513,43,2,24.61,49.22
2146,1514,21,1,78.32,78.32
2147,1514,40,1,202.48,202.48
2148,1515,3,1,57.71,57.71
2149,1516,20,2,42.3,84.6
2150,1517,10,3,163.05,489.15
2151,1518,20,1,42.3,42.3
2152,1519,14,2,61.39,122.78
2153,1519,20,1,42.3,42.3
2154,1519,22,1,75.66,75.66
2155,1520,20,2,42.3,84.6
2156,1521,38,1,81.08,81.08
2157,1521,40,1,202.48,202.48
2158,1522,12,1,117.99,117.99
2159,1523,14,1,61.39,61.39
2160,1524,3,2,57.71,115.42
2161,1525,32,1,12.22,12.22
2162,1525,21,1,78.32,78.32
2163,1525,44,1,69.13,69.13
2164,1526,8,1,20.47,20.47
2165,1527,39,1,124.06,124.06
2166,1528,3,2,57.71,115.42
2167,1529,7,1,143.57,143.57
2168,1530,10,1,163.05,163.05
2169,1531,3,1,57.71,57.71
2170,1531,45,1,31.58,31.58
2171,1532,43,1,24.61,24.61
2172,1533,3,1,57.71,57.71
2173,1534,37,2,141.93,283.86
2174,1535,32,1,12.22,12.22
2175,1535,28,2,84.15,168.3
2176,1536,20,1,42.3,42.3
2177,1537,3,3,57.71,173.13
2178,1538,15,1,173.9,173.9
2179,1538,40,1,202.48,202.48
2180,1539,8,1,20.47,20.47
2181,1539,3,1,57.71,57.71
2182,1540,36,1,53.45,53.45
2183,1541,8,1,20.47,20.47
2184,1542,32,1,12.22,12.22
2185,1543,23,1,83.16,83.16
2186,1544,30,1,67.9,67.9
2187,1544,26,1,124.26,124.26
2188,1545,43,1,24.61,24.61
2189,1545,48,1,101.03,101.03
2190,1546,46,3,125.88,377.64
2191,1546,1,1,114.06,114.06
2192,1547,48,1,101.03,101.03
2193,1547,5,1,61.15,61.15
2194,1548,8,1,20.47,20.47
2195,1549,45,3,31.58,94.74
2196,1549,23,2,83.16,166.32
2197,1550,26,1,124.26,124.26
2198,1550,1,1,114.06,114.06
2199,1550,33,1,171.28,171.28
2200,1551,45,2,31.58,63.16
2201,1552,45,1,31.58,31.58
2202,1553,35,1,157.65,157.65
2203,1553,20,3,42.3,126.9
2204,1553,1,1,114.06,114.06
2205,1554,20,1,42.3,42.3
2206,1554,13,1,34.71,34.71
2207,1554,27,1,24.68,24.68
2208,1555,3,1,57.71,57.71
2209,1556,34,2,43.74,87.48
2210,1557,43,2,24.61,49.22
2211,1558,43,1,24.61,24.61
2212,1558,1,1,114.06,114.06
2213,1559,10,2,163.05,326.1
2214,1560,19,1,152.53,152.53
2215,1561,20,1,42.3,42.3
2216,1562,14,1,61.39,61.39
2217,1562,23,2,83.16,166.32
2218,1563,47,1,21.34,21.34
2219,1564,47,1,21.34,21.34
2220,1565,40,2,202.48,404.96
2221,1565,36,3,53.45,160.35
2222,1565,35,1,157.65,157.65
2223,1566,19,1,152.53,152.53
2224,1566,36,1,53.45,53.45
2225,1566,31,1,19.71,19.71
2226,1567,15,1,173.9,173.9
2227,1568,28,2,84.15,168.3
2228,1569,8,1,20.47,20.47
2229,1569,12,1,117.99,117.99
2230,1570,47,1,21.34,21.34
2231,1571,32,1,12.22,12.22
2232,1572,30,1,67.9,67.9
2233,1573,42,1,138.05,138.05
2234,1574,28,1,84.15,84.15
2235,1574,31,1,19.71,19.71
2236,1575,2,1,100.26,100.26
2237,1576,23,3,83.16,249.48
2238,1577,23,1,83.16,83.16
2239,1577,21,2,78.32,156.64
2240,1578,28,1,84.15,84.15
2241,1579,8,2,20.47,40.94
2242,1579,21,1,78.32,78.32
2243,1580,1,1,114.06,114.06
2244,1581,23,1,83.16,83.16
2245,1581,41,1,49.55,49.55
2246,1582,21,1,78.32,78.32
2247,1583,19,1,152.53,152.53
2248,1584,28,1,84.15,84.15
2249,1585,13,1,34.71,34.71
2250,1586,47,1,21.34,21.34
2251,1587,44,2,69.13,138.26
2252,1588,25,1,43.73,43.73
2253,1589,8,1,20.47,20.47
2254,1590,10,1,163.05,163.05
2255,1591,19,2,152.53,305.06
2256,1592,20,1,42.3,42.3
2257,1593,22,1,75.66,75.66
2258,1594,10,1,163.05,163.05
2259,1594,37,1,141.93,141.93
2260,1595,14,3,61.39,184.17
2261,1595,20,1,42.3,42.3
2262,1596,23,1,83.16,83.16
2263,1597,21,1,78.32,78.32
2264,1598,14,1,61.39,61.39
2265,1599,8,1,20.47,20.47
2266,1599,13,1,34.71,34.71
2267,1600,23,1,83.16,83.16
2268,1601,36,1,53.45,53.45
2269,1602,9,1,59.69,59.69
2270,1603,8,1,20.47,20.47
2271,1603,35,1,157.65,157.65
2272,1604,43,1,24.61,24.61
2273,1605,30,1,67.9,67.9
2274,1605,15,3,173.9,521.7
2275,1606,25,1,43.73,43.73
2276,1607,25,1,43.73,43.73
2277,1608,47,1,21.34,21.34
2278,1609,12,1,117.99,117.99
2279,1609,36,1,53.45,53.45
2280,1610,14,1,61.39,61.39
2281,1611,28,2,84.15,168.3
2282,1612,46,1,125.88,125.88
2283,1612,47,2,21.34,42.68
2284,1613,19,1,152.53,152.53
2285,1614,47,1,21.34,21.34
2286,1614,1,1,114.06,114.06
2287,1615,43,1,24.61,24.61
2288,1616,14,1,61.39,61.39
2289,1616,28,1,84.15,84.15
2290,1616,21,3,78.32,234.96
2291,1617,13,1,34.71,34.71
2292,1618,15,1,173.9,173.9
2293,1619,32,1,12.22,12.22
2294,1620,15,1,173.9,173.9
2295,1620,35,1,157.65,157.65
2296,1620,23,1,83.16,83.16
2297,1621,23,1,83.16,83.16
2298,1622,15,1,173.9,173.9
2299,1623,45,2,31.58,63.16
2300,1624,8,1,20.47,20.47
2301,1625,23,1,83.16,83.16
2302,1626,18,1,37.74,37.74
2303,1627,20,1,42.3,42.3
2304,1627,32,1,12.22,12.22
2305,1627,36,1,53.45,53.45
2306,1628,8,1,20.47,20.47
2307,1629,11,1,115.23,115.23
2308,1630,15,1,173.9,173.9
2309,1631,15,1,173.9,173.9
2310,1632,22,1,75.66,75.66
2311,1632,27,1,24.68,24.68
2312,1633,35,1,157.65,157.65
2313,1633,28,1,84.15,84.15
2314,1633,21,1,78.32,78.32
2315,1634,8,1,20.47,20.47
2316,1634,43,1,24.61,24.61
2317,1635,36,1,53.45,53.45
2318,1636,15,1,173.9,173.9
2319,1636,3,1,57.71,57.71
2320,1637,24,1,29.56,29.56
2321,1637,3,1,57.71,57.71
2322,1638,38,1,81.08,81.08
2323,1639,43,1,24.61,24.61
2324,1640,31,3,19.71,59.13
2325,1640,10,1,163.05,163.05
2326,1640,43,2,24.61,49.22
2327,1641,20,1,42.3,42.3
2328,1642,44,3,69.13,207.39
2329,1643,21,1,78.32,78.32
2330,1644,45,1,31.58,31.58
2331,1644,36,2,53.45,106.9
2332,1645,37,2,141.93,283.86
2333,1646,44,1,69.13,69.13
2334,1647,43,2,24.61,49.22
2335,1647,44,1,69.13,69.13
2336,1648,35,1,157.65,157.65
2337,1648,24,1,29.56,29.56
2338,1649,33,1,171.28,171.28
2339,1650,26,1,124.26,124.26
2340,1651,10,1,163.05,163.05
2341,1652,28,2,84.15,168.3
2342,1652,45,2,31.58,63.16
2343,1652,41,1,49.55,49.55
2344,1653,12,1,117.99,117.99
2345,1654,47,2,21.34,42.68
2346,1654,36,1,53.45,53.45
2347,1655,45,1,31.58,31.58
2348,1655,12,2,117.99,235.98
2349,1655,25,1,43.73,43.73
2350,1656,26,2,124.26,248.52
2351,1656,28,1,84.15,84.15
2352,1657,42,1,138.05,138.05
2353,1657,4,1,72.47,72.47
2354,1658,13,1,34.71,34.71
2355,1659,43,1,24.61,24.61
2356,1660,9,2,59.69,119.38
2357,1661,41,1,49.55,49.55
2358,1661,28,1,84.15,84.15
2359,1662,23,1,83.16,83.16
2360,1662,28,3,84.15,252.45
2361,1663,42,1,138.05,138.05
2362,1663,4,1,72.47,72.47
2363,1664,14,1,61.39,61.39
2364,1664,47,1,21.34,21.34
2365,1665,13,2,34.71,69.42
2366,1665,19,1,152.53,152.53
2367,1665,39,1,124.06,124.06
2368,1666,10,1,163.05,163.05
2369,1667,3,1,57.71,57.71
2370,1668,47,1,21.34,21.34
2371,1669,33,1,171.28,171.28
2372,1669,41,3,49.55,148.65
2373,1670,23,2,83.16,166.32
2374,1670,31,1,19.71,19.71
2375,1671,36,2,53.45,106.9
2376,1671,23,1,83.16,83.16
2377,1672,19,1,152.53,152.53
2378,1673,10,1,163.05,163.05
2379,1674,9,1,59.69,59.69
2380,1674,35,1,157.65,157.65
2381,1675,19,1,152.53,152.53
2382,1676,12,2,117.99,235.98
2383,1677,28,1,84.15,84.15
2384,1678,45,1,31.58,31.58
2385,1679,40,1,202.48,202.48
2386,1680,10,1,163.05,163.05
2387,1681,19,1,152.53,152.53
2388,1682,23,2,83.16,166.32
2389,1683,36,1,53.45,53.45
2390,1683,44,1,69.13,69.13
2391,1684,35,1,157.65,157.65
2392,1685,30,2,67.9,135.8
2393,1685,42,1,138.05,138.05
2394,1686,19,2,152.53,305.06
2395,1687,8,1,20.47,20.47
2396,1688,33,1,171.28,171.28
2397,1689,22,1,75.66,75.66
2398,1689,46,1,125.88,125.88
2399,1690,37,1,141.93,141.93
2400,1691,10,1,163.05,163.05
2401,1691,35,1,157.65,157.65
2402,1692,31,1,19.71,19.71
2403,1692,47,1,21.34,21.34
2404,1693,34,1,43.74,43.74
2405,1693,47,1,21.34,21.34
2406,1694,10,2,163.05,326.1
2407,1695,40,1,202.48,202.48
2408,1695,36,1,53.45,53.45
2409,1695,45,1,31.58,31.58
2410,1696,43,1,24.61,24.61
2411,1697,26,1,124.26,124.26
2412,1698,18,1,37.74,37.74
2413,1699,3,1,57.71,57.71
2414,1700,21,1,78.32,78.32
2415,1701,14,1,61.39,61.39
2416,1701,21,1,78.32,78.32
2417,1702,26,1,124.26,124.26
2418,1702,21,1,78.32,78.32
2419,1703,23,2,83.16,166.32
2420,1704,4,1,72.47,72.47
2421,1705,23,3,83.16,249.48
2422,1706,13,1,34.71,34.71
2423,1707,40,3,202.48,607.44
2424,1707,6,1,88.2,88.2
2425,1708,43,2,24.61,49.22
2426,1709,8,1,20.47,20.47
2427,1709,36,2,53.45,106.9
2428,1710,42,1,138.05,138.05
2429,1711,2,1,100.26,100.26
2430,1711,5,2,61.15,122.3
2431,1712,44,2,69.13,138.26
2432,1713,43,1,24.61,24.61
2433,1714,21,1,78.32,78.32
2434,1715,34,2,43.74,87.48
2435,1716,26,1,124.26,124.26
2436,1717,26,1,124.26,124.26
2437,1718,6,1,88.2,88.2
2438,1718,42,2,138.05,276.1
2439,1719,15,1,173.9,173.9
2440,1719,10,1,163.05,163.05
2441,1720,43,1,24.61,24.61
2442,1720,44,1,69.13,69.13
2443,1721,19,1,152.53,152.53
2444,1722,43,2,24.61,49.22
2445,1723,44,1,60.83,60.83
2446,1724,34,1,38.49,38.49
2447,1725,32,1,10.75,10.75
2448,1726,19,1,134.23,134.23
2449,1727,42,1,121.48,121.48
2450,1728,13,1,30.54,30.54
2451,1728,5,1,53.81,53.81
2452,1729,42,1,121.48,121.48
2453,1730,23,1,73.18,73.18
2454,1731,46,2,110.77,221.54
2455,1732,10,1,143.48,143.48
2456,1733,47,1,18.78,18.78
2457,1734,3,1,50.78,50.78
2458,1735,45,1,27.79,27.79
2459,1735,47,1,18.78,18.78
2460,1736,28,2,74.05,148.1
