order_id,order_created_at,order_status,campaign_id,region,order_gmv,order_date,shipment_id,promised_ship_date,shipped_date,delivered_date,is_fulfilled,is_delayed
1745,2025-02-10,cancelled,1.0,South,356.36,2025-02-10,,,,,0,1
1746,2025-02-10,unknown_status,1.0,East,17.34,2025-02-10,,,,,0,1
1747,2025-02-10,completed,1.0,East,17.34,2025-02-10,1597.0,2025-02-13,2025-02-13,2025-02-16,1,0
1748,2025-02-10,completed,1.0,East,178.18,2025-02-10,1598.0,2025-02-13,2025-02-12,2025-02-16,1,0
1749,2025-02-10,refunded,1.0,South,74.05,2025-02-10,,,,,0,1
1750,2025-02-10,completed,1.0,South,176.46,2025-02-10,1599.0,2025-02-13,2025-02-13,2025-02-14,1,0
1751,2025-02-10,completed,1.0,North,18.01,2025-02-10,1600.0,2025-02-13,2025-02-13,2025-02-17,1,0
1752,2025-02-10,completed,1.0,East,595.67,2025-02-10,1601.0,2025-02-14,2025-02-11,2025-02-15,1,0
1753,2025-02-10,completed,1.0,Central,279.58000000000004,2025-02-10,1602.0,2025-02-14,2025-02-13,2025-02-14,1,0
1754,2025-02-10,completed,1.0,Central,178.18,2025-02-10,1603.0,2025-02-13,2025-02-13,2025-02-15,1,0
1755,2025-02-10,completed,1.0,Central,60.83,2025-02-10,1604.0,2025-02-13,2025-02-15,2025-02-19,1,1
1756,2025-02-10,completed,1.0,Central,74.05,2025-02-10,1605.0,2025-02-13,2025-02-13,2025-02-17,1,0
1757,2025-02-10,completed,1.0,South,88.23,2025-02-10,1606.0,2025-02-13,2025-02-12,2025-02-13,1,0
1758,2025-02-10,completed,1.0,South,81.41,2025-02-10,1607.0,2025-02-13,2025-02-11,2025-02-15,1,0
1759,2025-02-10,completed,1.0,North,202.8,2025-02-10,1608.0,2025-02-12,2025-02-12,2025-02-16,1,0
1760,2025-02-10,completed,1.0,South,120.94,2025-02-10,1609.0,2025-02-13,2025-02-13,2025-02-14,1,0
1761,2025-02-10,completed,1.0,North,138.73,2025-02-10,1610.0,2025-02-14,2025-02-13,2025-02-17,1,0
1762,2025-02-10,completed,1.0,Central,202.96,2025-02-10,1611.0,2025-02-13,2025-02-12,2025-02-14,1,0
1763,2025-02-10,completed,1.0,Central,74.05,2025-02-10,1612.0,2025-02-13,,,0,1
1764,2025-02-10,cancelled,1.0,East,56.34,2025-02-10,,,,,0,1
1765,2025-02-10,completed,1.0,South,534.54,2025-02-10,1613.0,2025-02-12,2025-02-13,2025-02-16,1,1
1766,2025-02-10,completed,1.0,South,94.03999999999999,2025-02-10,1614.0,2025-02-12,2025-02-15,2025-02-18,1,1
1767,2025-02-10,completed,1.0,South,146.36,2025-02-10,1615.0,2025-02-14,2025-02-12,2025-02-13,1,0
1768,2025-02-10,completed,1.0,Central,286.96,2025-02-10,1616.0,2025-02-13,2025-02-12,2025-02-16,1,0
1769,2025-02-10,completed,1.0,East,121.48,2025-02-10,1617.0,2025-02-12,,,0,1
1770,2025-02-10,completed,1.0,South,111.66,2025-02-10,1618.0,2025-02-13,2025-02-11,2025-02-14,1,0
1771,2025-02-10,completed,1.0,South,52.53,2025-02-10,1619.0,2025-02-13,2025-02-11,2025-02-15,1,0
1772,2025-02-10,completed,1.0,South,162.39,2025-02-10,1620.0,2025-02-13,2025-02-12,2025-02-15,1,0
1773,2025-02-10,completed,1.0,North,119.92,2025-02-10,1621.0,2025-02-12,,,0,1
1774,2025-02-11,unknown_status,1.0,North,54.02,2025-02-11,,,,,0,1
1775,2025-02-11,completed,1.0,Central,101.4,2025-02-11,1622.0,2025-02-15,2025-02-16,2025-02-20,1,1
1776,2025-02-11,completed,1.0,Central,134.23,2025-02-11,1623.0,2025-02-13,2025-02-13,2025-02-16,1,0
1777,2025-02-11,completed,1.0,North,832.4399999999999,2025-02-11,1624.0,2025-02-14,2025-02-13,2025-02-15,1,0
1778,2025-02-11,completed,1.0,North,54.02,2025-02-11,1625.0,2025-02-14,2025-02-16,2025-02-17,1,1
1779,2025-02-11,processing,1.0,North,219.54,2025-02-11,1626.0,2025-02-14,2025-02-16,2025-02-17,1,1
1780,2025-02-11,completed,1.0,North,30.54,2025-02-11,1627.0,2025-02-13,2025-02-14,2025-02-16,1,1
1781,2025-02-11,completed,1.0,North,50.78,2025-02-11,1628.0,2025-02-13,2025-02-14,2025-02-17,1,1
1782,2025-02-11,completed,1.0,Central,138.73,2025-02-11,1629.0,2025-02-13,2025-02-13,2025-02-17,1,0
1783,2025-02-11,completed,1.0,South,110.77,2025-02-11,1630.0,2025-02-15,2025-02-12,2025-02-13,1,0
1784,2025-02-11,completed,1.0,North,175.31,2025-02-11,1631.0,2025-02-14,2025-02-13,2025-02-15,1,0
1785,2025-02-11,cancelled,1.0,South,175.86,2025-02-11,,,,,0,1
1786,2025-02-11,completed,1.0,East,327.0,2025-02-11,1632.0,2025-02-13,2025-02-18,2025-02-19,1,1
1787,2025-02-11,completed,1.0,South,115.94,2025-02-11,1633.0,2025-02-15,2025-02-14,2025-02-16,1,0
1788,2025-02-11,completed,1.0,North,352.24,2025-02-11,1634.0,2025-02-15,2025-02-14,2025-02-15,1,0
1789,2025-02-11,completed,1.0,South,73.18,2025-02-11,1635.0,2025-02-13,2025-02-16,2025-02-18,1,1
1790,2025-02-11,completed,1.0,North,155.24,2025-02-11,1636.0,2025-02-13,2025-02-13,2025-02-17,1,0
1791,2025-02-11,completed,1.0,South,21.72,2025-02-11,1637.0,2025-02-13,2025-02-14,2025-02-16,1,1
1792,2025-02-11,completed,1.0,Central,110.77,2025-02-11,1638.0,2025-02-13,2025-02-13,2025-02-15,1,0
1793,2025-02-11,completed,1.0,East,54.02,2025-02-11,1639.0,2025-02-15,2025-02-14,2025-02-15,1,0
1794,2025-02-11,completed,1.0,North,77.62,2025-02-11,1640.0,2025-02-14,2025-02-12,2025-02-13,1,0
1795,2025-02-11,completed,1.0,Central,361.65,2025-02-11,1641.0,2025-02-13,2025-02-12,2025-02-15,1,0
1796,2025-02-11,completed,1.0,East,74.05,2025-02-11,1642.0,2025-02-15,2025-02-12,2025-02-13,1,0
1797,2025-02-11,completed,1.0,North,207.41,2025-02-11,1643.0,2025-02-14,2025-02-13,2025-02-15,1,0
1798,2025-02-11,refunded,1.0,North,37.56,2025-02-11,,,,,0,1
1799,2025-02-11,completed,1.0,East,29.53,2025-02-11,1644.0,2025-02-14,2025-02-13,2025-02-15,1,0
1800,2025-02-11,completed,1.0,Central,138.73,2025-02-11,1645.0,2025-02-15,2025-02-13,2025-02-16,1,0
1801,2025-02-11,completed,1.0,Central,103.72,2025-02-11,1646.0,2025-02-14,2025-02-16,2025-02-19,1,1
1802,2025-02-11,completed,1.0,East,50.78,2025-02-11,1647.0,2025-02-13,2025-02-13,2025-02-16,1,0
1803,2025-02-11,completed,1.0,South,33.21,2025-02-11,1648.0,2025-02-14,,,0,1
1804,2025-02-11,processing,1.0,North,77.62,2025-02-11,1649.0,2025-02-14,2025-02-13,2025-02-16,1,0
1805,2025-02-11,completed,1.0,South,71.58,2025-02-11,1650.0,2025-02-14,2025-02-13,2025-02-15,1,0
1806,2025-02-11,completed,1.0,East,356.36,2025-02-11,1651.0,2025-02-14,2025-02-12,2025-02-15,1,0
1807,2025-02-11,completed,1.0,Central,150.73,2025-02-11,1652.0,2025-02-15,2025-02-12,2025-02-15,1,0
1808,2025-02-11,completed,1.0,South,47.04,2025-02-11,1653.0,2025-02-13,2025-02-16,2025-02-20,1,1
1809,2025-02-11,processing,1.0,North,18.01,2025-02-11,1654.0,2025-02-15,2025-02-13,2025-02-17,1,0
1810,2025-02-11,completed,1.0,Central,47.04,2025-02-11,1655.0,2025-02-15,2025-02-12,2025-02-14,1,0
1811,2025-02-11,completed,1.0,Central,178.18,2025-02-11,1656.0,2025-02-14,2025-02-13,2025-02-14,1,0
1812,2025-02-11,refunded,1.0,Central,134.23,2025-02-11,,,,,0,1
1813,2025-02-11,completed,1.0,North,30.54,2025-02-11,1657.0,2025-02-14,2025-02-13,2025-02-17,1,0
1814,2025-02-11,refunded,1.0,East,18.01,2025-02-11,,,,,0,1
1815,2025-02-11,completed,1.0,East,180.42000000000002,2025-02-11,1658.0,2025-02-13,2025-02-12,2025-02-13,1,0
1816,2025-02-11,completed,1.0,North,138.73,2025-02-11,1659.0,2025-02-14,2025-02-16,2025-02-20,1,1
1817,2025-02-11,completed,1.0,North,379.24,2025-02-11,1660.0,2025-02-14,2025-02-13,2025-02-16,1,0
1818,2025-02-11,completed,1.0,Central,91.56,2025-02-11,1661.0,2025-02-14,2025-02-12,2025-02-13,1,0
1819,2025-02-11,completed,1.0,East,27.79,2025-02-11,1662.0,2025-02-14,2025-02-13,2025-02-16,1,0
1820,2025-02-11,completed,1.0,South,552.55,2025-02-11,1663.0,2025-02-13,2025-02-13,2025-02-17,1,0
1821,2025-02-11,cancelled,1.0,South,146.36,2025-02-11,,,,,0,1
1822,2025-02-11,completed,1.0,Central,228.98,2025-02-11,1664.0,2025-02-14,,,0,1
1823,2025-02-11,completed,1.0,Central,37.22,2025-02-11,1665.0,2025-02-13,2025-02-13,2025-02-15,1,0
1824,2025-02-11,completed,1.0,Central,189.51,2025-02-11,1666.0,2025-02-14,2025-02-13,2025-02-15,1,0
1825,2025-02-11,unknown_status,1.0,South,18.01,2025-02-11,,,,,0,1
1826,2025-02-11,completed,1.0,South,54.02,2025-02-11,1667.0,2025-02-14,2025-02-16,2025-02-19,1,1
1827,2025-02-11,cancelled,1.0,East,121.48,2025-02-11,,,,,0,1
1828,2025-02-11,completed,1.0,Central,244.88,2025-02-11,1668.0,2025-02-15,2025-02-13,2025-02-14,1,0
1829,2025-02-11,processing,1.0,South,336.34999999999997,2025-02-11,1669.0,2025-02-13,2025-02-13,2025-02-14,1,0
1830,2025-02-11,completed,1.0,North,73.18,2025-02-11,1670.0,2025-02-15,2025-02-16,2025-02-18,1,1
1831,2025-02-11,completed,1.0,Central,38.49,2025-02-11,1671.0,2025-02-14,2025-02-13,2025-02-15,1,0
1832,2025-02-11,completed,1.0,Central,268.46,2025-02-11,1672.0,2025-02-14,2025-02-16,2025-02-18,1,1
1833,2025-02-12,completed,1.0,South,33.21,2025-02-12,1673.0,2025-02-14,2025-02-14,2025-02-18,1,0
1834,2025-02-12,completed,1.0,East,134.23,2025-02-12,1674.0,2025-02-15,2025-02-14,2025-02-16,1,0
1835,2025-02-12,processing,1.0,North,47.04,2025-02-12,1675.0,2025-02-14,2025-02-14,2025-02-18,1,0
1836,2025-02-12,processing,1.0,East,360.08,2025-02-12,1676.0,2025-02-15,2025-02-14,2025-02-18,1,0
1837,2025-02-12,completed,1.0,North,43.6,2025-02-12,1677.0,2025-02-16,2025-02-14,2025-02-18,1,0
1838,2025-02-12,cancelled,1.0,North,50.78,2025-02-12,,,,,0,1
1839,2025-02-12,completed,1.0,South,317.01,2025-02-12,1678.0,2025-02-14,2025-02-17,2025-02-18,1,1
1840,2025-02-12,completed,1.0,South,47.04,2025-02-12,1679.0,2025-02-15,2025-02-14,2025-02-18,1,0
1841,2025-02-12,processing,1.0,Central,27.79,2025-02-12,1680.0,2025-02-14,2025-02-14,2025-02-16,1,0
1842,2025-02-12,completed,1.0,North,58.879999999999995,2025-02-12,1681.0,2025-02-15,,,0,1
1843,2025-02-12,completed,1.0,North,178.18,2025-02-12,1682.0,2025-02-15,2025-02-13,2025-02-15,1,0
1844,2025-02-12,completed,1.0,North,103.25,2025-02-12,1683.0,2025-02-16,2025-02-13,2025-02-14,1,0
1845,2025-02-12,cancelled,1.0,East,38.49,2025-02-12,,,,,0,1
1846,2025-02-12,completed,1.0,East,74.05,2025-02-12,1684.0,2025-02-14,2025-02-13,2025-02-17,1,0
1847,2025-02-12,completed,1.0,Central,268.58000000000004,2025-02-12,1685.0,2025-02-15,2025-02-14,2025-02-18,1,0
1848,2025-02-12,completed,1.0,North,68.92,2025-02-12,1686.0,2025-02-16,2025-02-14,2025-02-17,1,0
1849,2025-02-12,completed,1.0,Central,71.35,2025-02-12,1687.0,2025-02-15,2025-02-15,2025-02-16,1,0
1850,2025-02-12,processing,1.0,South,101.56,2025-02-12,1688.0,2025-02-15,2025-02-15,2025-02-17,1,0
1851,2025-02-12,cancelled,1.0,North,124.9,2025-02-12,,,,,0,1
1852,2025-02-12,cancelled,1.0,East,107.62,2025-02-12,,,,,0,1
1853,2025-02-12,completed,1.0,North,77.62,2025-02-12,1689.0,2025-02-15,2025-02-13,2025-02-15,1,0
1854,2025-02-12,completed,1.0,Central,162.09,2025-02-12,1690.0,2025-02-15,2025-02-14,2025-02-18,1,0
1855,2025-02-12,completed,1.0,Central,21.72,2025-02-12,1691.0,2025-02-14,2025-02-17,2025-02-19,1,1
1856,2025-02-12,completed,1.0,East,10.75,2025-02-12,1692.0,2025-02-14,2025-02-14,2025-02-17,1,0
1857,2025-02-12,completed,1.0,North,64.98,2025-02-12,1693.0,2025-02-15,2025-02-15,2025-02-18,1,0
1858,2025-02-12,processing,1.0,East,121.48,2025-02-12,1694.0,2025-02-14,2025-02-15,2025-02-17,1,1
1859,2025-02-12,unknown_status,1.0,North,38.49,2025-02-12,,,,,0,1
1860,2025-02-12,completed,1.0,North,283.77,2025-02-12,1695.0,2025-02-14,2025-02-14,2025-02-15,1,0
1861,2025-02-12,completed,1.0,East,121.48,2025-02-12,1696.0,2025-02-14,2025-02-14,2025-02-16,1,0
1862,2025-02-12,completed,1.0,Central,252.23000000000002,2025-02-12,1697.0,2025-02-14,2025-02-15,2025-02-18,1,1
1863,2025-02-12,completed,1.0,South,43.6,2025-02-12,1698.0,2025-02-15,2025-02-15,2025-02-16,1,0
1864,2025-02-12,completed,1.0,East,60.83,2025-02-12,1699.0,2025-02-15,2025-02-13,2025-02-16,1,0
1865,2025-02-12,completed,1.0,South,54.02,2025-02-12,1700.0,2025-02-14,2025-02-17,2025-02-18,1,1
1866,2025-02-12,completed,1.0,East,192.75,2025-02-12,1701.0,2025-02-14,,,0,1
1867,2025-02-12,processing,1.0,South,124.9,2025-02-12,1702.0,2025-02-15,2025-02-14,2025-02-18,1,0
1868,2025-02-12,completed,1.0,South,52.02,2025-02-12,1703.0,2025-02-14,2025-02-17,2025-02-21,1,1
1869,2025-02-12,completed,1.0,Central,10.75,2025-02-12,1704.0,2025-02-15,2025-02-19,2025-02-23,1,1
1870,2025-02-12,completed,1.0,North,93.61,2025-02-12,1705.0,2025-02-15,2025-02-19,2025-02-22,1,1
1871,2025-02-12,completed,1.0,South,88.23,2025-02-12,1706.0,2025-02-14,2025-02-15,2025-02-16,1,1
1872,2025-02-12,completed,1.0,East,243.57999999999998,2025-02-12,1707.0,2025-02-14,2025-02-15,2025-02-18,1,1
1873,2025-02-12,processing,1.0,North,98.75,2025-02-12,1708.0,2025-02-15,2025-02-13,2025-02-16,1,0
1874,2025-02-12,completed,1.0,East,133.36,2025-02-12,1709.0,2025-02-14,2025-02-15,2025-02-16,1,1
1875,2025-02-12,completed,1.0,East,74.05,2025-02-12,1710.0,2025-02-15,2025-02-14,2025-02-15,1,0
1876,2025-02-12,completed,1.0,North,348.44,2025-02-12,1711.0,2025-02-16,2025-02-14,2025-02-17,1,0
1877,2025-02-12,unknown_status,1.0,Central,242.96,2025-02-12,,,,,0,1
1878,2025-02-12,processing,1.0,East,146.82999999999998,2025-02-12,1712.0,2025-02-15,2025-02-19,2025-02-21,1,1
1879,2025-02-12,completed,1.0,North,317.65,2025-02-12,1713.0,2025-02-15,2025-02-15,2025-02-19,1,0
1880,2025-02-12,processing,1.0,South,47.04,2025-02-12,1714.0,2025-02-15,2025-02-13,2025-02-14,1,0
1881,2025-02-12,completed,1.0,South,54.02,2025-02-12,1715.0,2025-02-15,2025-02-14,2025-02-18,1,0
1882,2025-02-12,completed,1.0,South,64.78,2025-02-12,1716.0,2025-02-15,2025-02-15,2025-02-18,1,0
1883,2025-02-12,completed,1.0,Central,406.46,2025-02-12,1717.0,2025-02-14,2025-02-17,2025-02-21,1,1
1884,2025-02-12,processing,1.0,East,111.66,2025-02-12,1718.0,2025-02-15,2025-02-14,2025-02-15,1,0
1885,2025-02-12,completed,1.0,North,33.21,2025-02-12,1719.0,2025-02-16,2025-02-13,2025-02-17,1,0
1886,2025-02-12,completed,1.0,East,310.63,2025-02-12,1720.0,2025-02-16,2025-02-14,2025-02-16,1,0
1887,2025-02-12,completed,1.0,Central,43.32,2025-02-12,1721.0,2025-02-15,2025-02-19,2025-02-22,1,1
1888,2025-02-12,completed,1.0,North,327.72,2025-02-12,1722.0,2025-02-14,2025-02-17,2025-02-20,1,1
1889,2025-02-12,completed,1.0,South,43.32,2025-02-12,1723.0,2025-02-15,2025-02-14,2025-02-17,1,0
1890,2025-02-12,completed,1.0,South,18.01,2025-02-12,1724.0,2025-02-15,2025-02-15,2025-02-16,1,0
1891,2025-02-12,completed,1.0,South,37.56,2025-02-12,1725.0,2025-02-14,2025-02-14,2025-02-17,1,0
1892,2025-02-12,completed,1.0,Central,27.79,2025-02-12,1726.0,2025-02-15,2025-02-15,2025-02-18,1,0
1893,2025-02-13,completed,1.0,South,114.55000000000001,2025-02-13,1727.0,2025-02-15,2025-02-18,2025-02-21,1,1
1894,2025-02-13,processing,1.0,North,161.55,2025-02-13,1728.0,2025-02-17,2025-02-16,2025-02-17,1,0
1895,2025-02-13,completed,1.0,East,203.14999999999998,2025-02-13,1729.0,2025-02-15,,,0,1
1896,2025-02-13,cancelled,1.0,East,49.45,2025-02-13,,,,,0,1
1897,2025-02-13,completed,1.0,South,121.48,2025-02-13,1730.0,2025-02-16,2025-02-18,2025-02-20,1,1
1898,2025-02-13,completed,1.0,North,477.84000000000003,2025-02-13,1731.0,2025-02-16,,,0,1
1899,2025-02-13,completed,1.0,Central,138.73,2025-02-13,1732.0,2025-02-15,2025-02-14,2025-02-17,1,0
1900,2025-02-13,completed,1.0,North,18.01,2025-02-13,1733.0,2025-02-17,2025-02-20,2025-02-23,1,1
1901,2025-02-13,completed,1.0,North,17.34,2025-02-13,1734.0,2025-02-16,2025-02-15,2025-02-18,1,0
1902,2025-02-13,completed,1.0,South,68.92,2025-02-13,1735.0,2025-02-16,2025-02-14,2025-02-15,1,0
1903,2025-02-13,completed,1.0,North,77.62,2025-02-13,1736.0,2025-02-15,,,0,1
1904,2025-02-13,completed,1.0,East,63.77,2025-02-13,1737.0,2025-02-17,2025-02-14,2025-02-17,1,0
1905,2025-02-13,completed,1.0,East,242.96,2025-02-13,1738.0,2025-02-16,2025-02-16,2025-02-20,1,0
1906,2025-02-13,completed,1.0,Central,38.48,2025-02-13,1739.0,2025-02-16,2025-02-14,2025-02-16,1,0
1907,2025-02-13,completed,1.0,North,274.51,2025-02-13,1740.0,2025-02-16,2025-02-18,2025-02-21,1,1
1908,2025-02-13,completed,1.0,Central,316.14,2025-02-13,1741.0,2025-02-16,2025-02-14,2025-02-18,1,0
1909,2025-02-13,completed,1.0,North,268.46,2025-02-13,1742.0,2025-02-16,,,0,1
1910,2025-02-13,completed,1.0,South,180.81,2025-02-13,1743.0,2025-02-16,2025-02-16,2025-02-17,1,0
1911,2025-02-13,completed,1.0,South,271.23,2025-02-13,1744.0,2025-02-17,2025-02-15,2025-02-16,1,0
1912,2025-02-13,processing,1.0,South,134.23,2025-02-13,1745.0,2025-02-16,2025-02-15,2025-02-19,1,0
1913,2025-02-13,completed,1.0,South,175.26,2025-02-13,1746.0,2025-02-16,2025-02-16,2025-02-17,1,0
1914,2025-02-13,completed,1.0,South,21.66,2025-02-13,1747.0,2025-02-15,2025-02-15,2025-02-18,1,0
1915,2025-02-13,completed,1.0,Central,74.05,2025-02-13,1748.0,2025-02-15,,,0,1
1916,2025-02-13,completed,1.0,Central,33.21,2025-02-13,1749.0,2025-02-16,2025-02-15,2025-02-18,1,0
1917,2025-02-13,completed,1.0,South,101.4,2025-02-13,1750.0,2025-02-17,2025-02-14,2025-02-17,1,0
1918,2025-02-13,completed,1.0,South,142.97,2025-02-13,1751.0,2025-02-16,2025-02-15,2025-02-18,1,0
1919,2025-02-13,completed,1.0,Central,21.5,2025-02-13,1752.0,2025-02-17,2025-02-15,2025-02-19,1,0
1920,2025-02-13,completed,1.0,South,259.13,2025-02-13,1753.0,2025-02-16,2025-02-16,2025-02-20,1,0
1921,2025-02-13,processing,1.0,East,54.02,2025-02-13,1754.0,2025-02-15,2025-02-15,2025-02-17,1,0
1922,2025-02-13,completed,1.0,East,48.55,2025-02-13,1755.0,2025-02-16,2025-02-18,2025-02-20,1,1
1923,2025-02-13,completed,1.0,Central,30.54,2025-02-13,1756.0,2025-02-16,,,0,1
1924,2025-02-13,processing,1.0,South,47.04,2025-02-13,1757.0,2025-02-16,2025-02-16,2025-02-17,1,0
1925,2025-02-13,completed,1.0,East,53.81,2025-02-13,1758.0,2025-02-16,2025-02-14,2025-02-18,1,0
1926,2025-02-13,completed,1.0,North,138.73,2025-02-13,1759.0,2025-02-15,2025-02-16,2025-02-17,1,1
1927,2025-02-13,cancelled,1.0,Central,101.4,2025-02-13,,,,,0,1
1928,2025-02-13,completed,1.0,South,21.66,2025-02-13,1760.0,2025-02-15,2025-02-15,2025-02-18,1,0
1929,2025-02-13,completed,1.0,South,18.01,2025-02-13,1761.0,2025-02-15,2025-02-20,2025-02-23,1,1
1930,2025-02-13,completed,1.0,Central,103.83,2025-02-13,1762.0,2025-02-16,2025-02-16,2025-02-19,1,0
1931,2025-02-13,cancelled,1.0,South,322.98,2025-02-13,,,,,0,1
1932,2025-02-13,processing,1.0,East,138.73,2025-02-13,1763.0,2025-02-15,2025-02-14,2025-02-15,1,0
1933,2025-02-13,completed,1.0,East,21.66,2025-02-13,1764.0,2025-02-17,2025-02-15,2025-02-19,1,0
1934,2025-02-13,completed,1.0,North,124.9,2025-02-13,1765.0,2025-02-16,2025-02-18,2025-02-21,1,1
1935,2025-02-13,completed,1.0,North,216.66,2025-02-13,1766.0,2025-02-16,2025-02-15,2025-02-18,1,0
1936,2025-02-13,completed,1.0,North,18.01,2025-02-13,1767.0,2025-02-15,2025-02-14,2025-02-18,1,0
1937,2025-02-13,completed,1.0,North,121.66,2025-02-13,1768.0,2025-02-15,2025-02-15,2025-02-19,1,0
1938,2025-02-13,processing,1.0,East,115.83000000000001,2025-02-13,1769.0,2025-02-15,2025-02-15,2025-02-19,1,0
1939,2025-02-13,unknown_status,1.0,Central,37.22,2025-02-13,,,,,0,1
1940,2025-02-13,completed,1.0,South,83.17,2025-02-13,1770.0,2025-02-16,2025-02-16,2025-02-17,1,0
1941,2025-02-13,completed,1.0,North,27.79,2025-02-13,1771.0,2025-02-17,2025-02-15,2025-02-17,1,0
1942,2025-02-13,completed,1.0,South,127.25,2025-02-13,1772.0,2025-02-16,2025-02-15,2025-02-16,1,0
1943,2025-02-13,completed,1.0,North,54.02,2025-02-13,1773.0,2025-02-17,2025-02-16,2025-02-19,1,0
1944,2025-02-13,completed,1.0,South,142.7,2025-02-13,1774.0,2025-02-16,2025-02-15,2025-02-18,1,0
1945,2025-02-13,completed,1.0,South,139.49,2025-02-13,1775.0,2025-02-16,2025-02-15,2025-02-19,1,0
1946,2025-02-14,completed,1.0,North,38.48,2025-02-14,1776.0,2025-02-17,2025-02-15,2025-02-16,1,0
1947,2025-02-14,completed,1.0,North,110.77,2025-02-14,1777.0,2025-02-17,2025-02-17,2025-02-21,1,0
1948,2025-02-14,completed,1.0,Central,73.18,2025-02-14,1778.0,2025-02-18,,,0,1
1949,2025-02-14,completed,1.0,Central,121.48,2025-02-14,1779.0,2025-02-17,2025-02-15,2025-02-19,1,0
1950,2025-02-14,cancelled,1.0,East,78.17,2025-02-14,,,,,0,1
1951,2025-02-14,completed,1.0,South,138.73,2025-02-14,1780.0,2025-02-16,2025-02-17,2025-02-20,1,1
1952,2025-02-14,processing,1.0,East,109.17,2025-02-14,1781.0,2025-02-17,2025-02-17,2025-02-20,1,0
1953,2025-02-14,completed,1.0,South,100.37,2025-02-14,1782.0,2025-02-17,2025-02-16,2025-02-17,1,0
1954,2025-02-14,completed,1.0,Central,38.49,2025-02-14,1783.0,2025-02-16,2025-02-16,2025-02-19,1,0
1955,2025-02-14,completed,1.0,North,47.04,2025-02-14,1784.0,2025-02-17,2025-02-19,2025-02-23,1,1
1956,2025-02-14,completed,1.0,Central,249.8,2025-02-14,1785.0,2025-02-18,2025-02-19,2025-02-20,1,1
1957,2025-02-14,completed,1.0,Central,106.14,2025-02-14,1786.0,2025-02-17,2025-02-15,2025-02-18,1,0
1958,2025-02-14,completed,1.0,North,170.37,2025-02-14,1787.0,2025-02-16,2025-02-16,2025-02-17,1,0
1959,2025-02-14,completed,1.0,East,251.51999999999998,2025-02-14,1788.0,2025-02-17,2025-02-15,2025-02-19,1,0
1960,2025-02-14,refunded,1.0,East,103.83,2025-02-14,,,,,0,1
1961,2025-02-14,completed,1.0,South,268.38,2025-02-14,1789.0,2025-02-17,2025-02-16,2025-02-19,1,0
1962,2025-02-14,completed,1.0,East,137.84,2025-02-14,1790.0,2025-02-18,2025-02-17,2025-02-18,1,0
1963,2025-02-14,completed,1.0,Central,94.08,2025-02-14,1791.0,2025-02-16,2025-02-19,2025-02-20,1,1
1964,2025-02-14,completed,1.0,South,74.05,2025-02-14,1792.0,2025-02-17,2025-02-17,2025-02-18,1,0
1965,2025-02-14,completed,1.0,South,73.18,2025-02-14,1793.0,2025-02-18,2025-02-17,2025-02-21,1,0
1966,2025-02-14,completed,1.0,North,27.79,2025-02-14,1794.0,2025-02-18,2025-02-16,2025-02-18,1,0
1967,2025-02-14,completed,1.0,Central,111.66,2025-02-14,1795.0,2025-02-16,2025-02-17,2025-02-18,1,1
1968,2025-02-14,completed,1.0,Central,134.23,2025-02-14,1796.0,2025-02-16,2025-02-16,2025-02-20,1,0
1969,2025-02-14,completed,1.0,South,101.4,2025-02-14,1797.0,2025-02-16,2025-02-17,2025-02-18,1,1
1970,2025-02-14,processing,1.0,Central,411.93999999999994,2025-02-14,1798.0,2025-02-17,2025-02-17,2025-02-18,1,0
1971,2025-02-14,completed,1.0,South,247.10000000000002,2025-02-14,1799.0,2025-02-16,2025-02-16,2025-02-20,1,0
1972,2025-02-14,completed,1.0,South,178.92000000000002,2025-02-14,1800.0,2025-02-17,2025-02-17,2025-02-21,1,0
1973,2025-02-14,completed,1.0,North,50.78,2025-02-14,1801.0,2025-02-17,2025-02-16,2025-02-20,1,0
1974,2025-02-14,completed,1.0,Central,43.96,2025-02-14,1802.0,2025-02-17,2025-02-15,2025-02-16,1,0
1975,2025-02-14,completed,1.0,South,482.41,2025-02-14,1803.0,2025-02-18,2025-02-16,2025-02-19,1,0
1976,2025-02-14,completed,1.0,Central,143.48,2025-02-14,1804.0,2025-02-17,2025-02-19,2025-02-22,1,1
1977,2025-02-14,completed,1.0,South,38.49,2025-02-14,1805.0,2025-02-17,2025-02-19,2025-02-20,1,1
1978,2025-02-14,completed,1.0,South,177.54999999999998,2025-02-14,1806.0,2025-02-17,2025-02-17,2025-02-21,1,0
1979,2025-02-14,completed,1.0,South,124.9,2025-02-14,1807.0,2025-02-17,2025-02-16,2025-02-19,1,0
1980,2025-02-14,completed,1.0,South,244.76,2025-02-14,1808.0,2025-02-18,2025-02-17,2025-02-20,1,0
1981,2025-02-14,completed,1.0,North,50.78,2025-02-14,1809.0,2025-02-16,2025-02-21,2025-02-22,1,1
1982,2025-02-14,processing,1.0,South,254.75,2025-02-14,1810.0,2025-02-17,2025-02-21,2025-02-23,1,1
1983,2025-02-14,completed,1.0,East,50.78,2025-02-14,1811.0,2025-02-17,2025-02-16,2025-02-17,1,0
1984,2025-02-14,completed,1.0,South,71.35,2025-02-14,1812.0,2025-02-17,2025-02-15,2025-02-19,1,0
