order_id,order_created_at,order_status,campaign_id,region,order_gmv,order_date
2047,2025-02-15,completed,1.0,North,71.35,2025-02-15
2048,2025-02-15,completed,1.0,Central,121.09,2025-02-15
2049,2025-02-15,completed,1.0,Central,268.46,2025-02-15
2050,2025-02-15,completed,1.0,South,109.17,2025-02-15
2051,2025-02-15,completed,1.0,East,150.73,2025-02-15
2052,2025-02-15,completed,1.0,North,121.48,2025-02-15
2053,2025-02-15,processing,1.0,South,66.58,2025-02-15
2054,2025-02-15,completed,1.0,East,207.96,2025-02-15
2055,2025-02-15,processing,1.0,North,47.04,2025-02-15
2056,2025-02-15,unknown_status,1.0,East,18.78,2025-02-15
2057,2025-02-15,completed,1.0,Central,174.75,2025-02-15
2058,2025-02-15,processing,1.0,North,119.5,2025-02-15
2059,2025-02-15,completed,1.0,South,59.75,2025-02-15
2060,2025-02-15,completed,1.0,Central,27.79,2025-02-15
2061,2025-02-15,completed,1.0,East,10.75,2025-02-15
2062,2025-02-15,completed,1.0,North,218.7,2025-02-15
2063,2025-02-15,completed,1.0,North,47.04,2025-02-15
2064,2025-02-15,completed,1.0,East,60.83,2025-02-15
2065,2025-02-16,completed,1.0,Central,149.48,2025-02-16
2066,2025-02-16,completed,1.0,South,54.02,2025-02-16
2067,2025-02-16,completed,1.0,Central,121.48,2025-02-16
2068,2025-02-16,refunded,1.0,East,68.92,2025-02-16
2069,2025-02-16,completed,1.0,Central,10.75,2025-02-16
2070,2025-02-16,processing,1.0,East,43.32,2025-02-16
2071,2025-02-16,completed,1.0,South,150.73,2025-02-16
2072,2025-02-16,completed,1.0,Central,87.23,2025-02-16
2073,2025-02-16,completed,1.0,East,18.78,2025-02-16
2074,2025-02-16,completed,1.0,East,68.92,2025-02-16
2075,2025-02-16,completed,1.0,East,73.18,2025-02-16
2076,2025-02-16,completed,1.0,East,62.38,2025-02-16
2077,2025-02-16,refunded,1.0,North,10.75,2025-02-16
2078,2025-02-16,processing,1.0,North,52.53,2025-02-16
2079,2025-02-16,completed,1.0,East,293.97,2025-02-16
2080,2025-02-16,completed,1.0,East,68.92,2025-02-16
2081,2025-02-16,completed,1.0,Central,103.83,2025-02-16
2082,2025-02-16,completed,1.0,East,37.22,2025-02-16
2083,2025-02-16,completed,1.0,North,73.18,2025-02-16
2084,2025-02-16,completed,1.0,East,244.54,2025-02-16
2085,2025-02-16,completed,1.0,Central,37.22,2025-02-16
2086,2025-02-16,processing,1.0,South,18.01,2025-02-16
2087,2025-02-16,completed,1.0,East,251.36,2025-02-16
2088,2025-02-16,completed,1.0,Central,21.66,2025-02-16
2089,2025-02-16,completed,1.0,East,60.94,2025-02-16
2090,2025-02-16,completed,1.0,South,529.81,2025-02-16
2091,2025-02-16,completed,1.0,North,105.24000000000001,2025-02-16
2092,2025-02-16,completed,1.0,East,110.77,2025-02-16
2093,2025-02-16,completed,1.0,South,60.83,2025-02-16
2094,2025-02-16,completed,1.0,South,143.48,2025-02-16
2095,2025-02-16,completed,1.0,Central,197.5,2025-02-16
2096,2025-02-16,completed,1.0,Central,21.66,2025-02-16
2097,2025-02-16,completed,1.0,South,188.25,2025-02-16
2098,2025-02-16,completed,1.0,South,110.77,2025-02-16
2099,2025-02-16,completed,1.0,South,150.73,2025-02-16
2100,2025-02-16,completed,1.0,South,182.49,2025-02-16
2101,2025-02-16,completed,1.0,Central,68.92,2025-02-16
2102,2025-02-16,completed,1.0,Central,68.92,2025-02-16
2103,2025-02-16,processing,1.0,Central,197.84,2025-02-16
2104,2025-02-16,completed,1.0,South,114.55000000000001,2025-02-16
2105,2025-02-16,completed,1.0,Central,75.69999999999999,2025-02-16
2106,2025-02-16,completed,1.0,Central,68.92,2025-02-16
2107,2025-02-16,completed,1.0,North,75.74000000000001,2025-02-16
2108,2025-02-16,completed,1.0,South,101.4,2025-02-16
2109,2025-02-16,completed,1.0,East,21.66,2025-02-16
2110,2025-02-16,processing,1.0,Central,113.36,2025-02-16
2111,2025-02-16,completed,1.0,South,138.73,2025-02-16
2112,2025-02-16,completed,1.0,East,110.18,2025-02-16
2113,2025-02-16,completed,1.0,Central,47.04,2025-02-16
2114,2025-02-16,processing,1.0,South,103.38,2025-02-16
2115,2025-02-16,completed,1.0,South,235.67000000000002,2025-02-16
2116,2025-02-16,completed,1.0,South,265.7,2025-02-16
2117,2025-02-16,completed,1.0,South,148.1,2025-02-16
2118,2025-02-16,completed,1.0,South,18.01,2025-02-16
2119,2025-02-16,completed,1.0,South,54.02,2025-02-16
2120,2025-02-16,refunded,1.0,Central,73.18,2025-02-16
2121,2025-02-16,completed,1.0,East,121.48,2025-02-16
2122,2025-02-16,completed,1.0,North,110.77,2025-02-16
2123,2025-02-16,processing,1.0,North,302.99,2025-02-16
2124,2025-02-17,completed,1.0,South,359.9,2025-02-17
2125,2025-02-17,completed,1.0,East,109.35,2025-02-17
2126,2025-02-17,completed,1.0,Central,18.01,2025-02-17
2127,2025-02-17,completed,1.0,Central,239.29000000000002,2025-02-17
2128,2025-02-17,completed,1.0,South,138.73,2025-02-17
2129,2025-02-17,completed,1.0,South,301.46,2025-02-17
2130,2025-02-17,completed,1.0,South,103.83,2025-02-17
2131,2025-02-17,completed,1.0,North,407.01,2025-02-17
2132,2025-02-17,completed,1.0,Central,425.68999999999994,2025-02-17
2133,2025-02-17,completed,1.0,Central,74.05,2025-02-17
2134,2025-02-17,completed,1.0,Central,38.49,2025-02-17
2135,2025-02-17,processing,1.0,South,63.77,2025-02-17
2136,2025-02-17,completed,1.0,Central,54.02,2025-02-17
2137,2025-02-17,completed,1.0,East,103.83,2025-02-17
2138,2025-02-17,completed,1.0,Central,242.67,2025-02-17
2139,2025-02-17,completed,1.0,Central,178.18,2025-02-17
2140,2025-02-17,completed,1.0,East,143.48,2025-02-17
2141,2025-02-17,completed,1.0,North,59.75,2025-02-17
2142,2025-02-17,cancelled,1.0,South,188.79,2025-02-17
2143,2025-02-17,cancelled,1.0,Central,18.78,2025-02-17
2144,2025-02-17,completed,1.0,East,88.23,2025-02-17
2145,2025-02-17,completed,1.0,East,134.23,2025-02-17
2146,2025-02-17,completed,1.0,North,254.25,2025-02-17
2147,2025-02-17,completed,1.0,North,104.80000000000001,2025-02-17
2148,2025-02-17,completed,1.0,Central,110.77,2025-02-17
2149,2025-02-17,processing,1.0,East,168.07,2025-02-17
2150,2025-02-17,cancelled,1.0,East,232.81,2025-02-17
2151,2025-02-17,processing,1.0,Central,47.04,2025-02-17
2152,2025-02-17,completed,1.0,East,50.78,2025-02-17
2153,2025-02-17,completed,1.0,East,191.31,2025-02-17
2154,2025-02-17,completed,1.0,South,156.73999999999998,2025-02-17
2155,2025-02-17,completed,1.0,North,121.48,2025-02-17
2156,2025-02-17,completed,1.0,East,50.78,2025-02-17
2157,2025-02-17,completed,1.0,North,134.23,2025-02-17
2158,2025-02-17,completed,1.0,Central,152.02,2025-02-17
2159,2025-02-17,completed,1.0,East,33.21,2025-02-17
2160,2025-02-17,completed,1.0,Central,211.91,2025-02-17
2161,2025-02-17,completed,1.0,Central,18.01,2025-02-17
2162,2025-02-17,completed,1.0,Central,72.03,2025-02-17
2163,2025-02-17,completed,1.0,East,47.04,2025-02-17
2164,2025-02-17,completed,1.0,East,73.18,2025-02-17
2165,2025-02-17,completed,1.0,South,534.54,2025-02-17
2166,2025-02-17,completed,1.0,South,88.91,2025-02-17
2167,2025-02-17,completed,1.0,North,10.75,2025-02-17
2168,2025-02-17,completed,1.0,Central,18.78,2025-02-17
2169,2025-02-17,completed,1.0,Central,153.03,2025-02-17
2170,2025-02-17,completed,1.0,East,301.46,2025-02-17
2171,2025-02-17,completed,1.0,North,218.7,2025-02-17
2172,2025-02-17,completed,1.0,North,18.01,2025-02-17
2173,2025-02-17,completed,1.0,East,103.83,2025-02-17
2174,2025-02-17,completed,1.0,South,73.18,2025-02-17
2175,2025-02-17,completed,1.0,East,188.25,2025-02-17
2176,2025-02-17,completed,1.0,East,50.78,2025-02-17
2177,2025-02-17,completed,1.0,South,143.48,2025-02-17
2178,2025-02-17,completed,1.0,South,150.73,2025-02-17
2179,2025-02-17,completed,1.0,South,77.02,2025-02-17
2180,2025-02-17,completed,1.0,South,178.18,2025-02-17
2181,2025-02-17,completed,1.0,North,73.18,2025-02-17
2182,2025-02-17,completed,1.0,North,194.12,2025-02-17
2183,2025-02-17,completed,1.0,North,18.78,2025-02-17
2184,2025-02-17,completed,1.0,South,103.19,2025-02-17
2185,2025-02-17,completed,1.0,East,45.8,2025-02-17
2186,2025-02-17,completed,1.0,South,321.22,2025-02-17
2187,2025-02-17,completed,1.0,North,178.18,2025-02-17
2188,2025-02-18,completed,1.0,North,50.78,2025-02-18
2189,2025-02-18,cancelled,1.0,South,324.84000000000003,2025-02-18
2190,2025-02-18,unknown_status,1.0,Central,18.78,2025-02-18
2191,2025-02-18,completed,1.0,Central,73.18,2025-02-18
2192,2025-02-18,completed,1.0,Central,37.22,2025-02-18
2193,2025-02-18,completed,1.0,South,588.42,2025-02-18
2194,2025-02-18,completed,1.0,South,308.46,2025-02-18
2195,2025-02-18,processing,1.0,South,187.07999999999998,2025-02-18
2196,2025-02-18,completed,1.0,North,188.39,2025-02-18
2197,2025-02-18,completed,1.0,East,10.75,2025-02-18
2198,2025-02-18,cancelled,1.0,South,18.01,2025-02-18
2199,2025-02-18,completed,1.0,East,150.73,2025-02-18
2200,2025-02-18,cancelled,1.0,East,150.73,2025-02-18
2201,2025-02-18,unknown_status,1.0,Central,282.22,2025-02-18
2202,2025-02-18,cancelled,1.0,South,74.05,2025-02-18
2203,2025-02-18,processing,1.0,North,268.02,2025-02-18
2204,2025-02-18,completed,1.0,South,107.69,2025-02-18
2205,2025-02-18,completed,1.0,South,162.06,2025-02-18
2206,2025-02-18,completed,1.0,North,190.59,2025-02-18
2207,2025-02-18,completed,1.0,North,478.02,2025-02-18
2208,2025-02-18,completed,1.0,Central,88.91,2025-02-18
2209,2025-02-18,cancelled,1.0,East,158.82,2025-02-18
2210,2025-02-18,completed,1.0,Central,55.870000000000005,2025-02-18
2211,2025-02-18,completed,1.0,Central,134.23,2025-02-18
2212,2025-02-18,completed,1.0,Central,60.83,2025-02-18
2213,2025-02-18,completed,1.0,North,218.7,2025-02-18
2214,2025-02-18,completed,1.0,North,60.83,2025-02-18
2215,2025-02-18,completed,1.0,South,54.02,2025-02-18
2216,2025-02-18,processing,1.0,East,192.75,2025-02-18
2217,2025-02-18,completed,1.0,Central,36.02,2025-02-18
2218,2025-02-18,completed,1.0,South,18.01,2025-02-18
2219,2025-02-18,cancelled,1.0,South,77.62,2025-02-18
2220,2025-02-18,completed,1.0,South,54.02,2025-02-18
2221,2025-02-18,completed,1.0,North,108.04,2025-02-18
2222,2025-02-18,completed,1.0,Central,18.78,2025-02-18
2223,2025-02-18,completed,1.0,North,37.22,2025-02-18
2224,2025-02-18,completed,1.0,Central,60.83,2025-02-18
2225,2025-02-18,completed,1.0,North,48.55,2025-02-18
2226,2025-02-18,unknown_status,1.0,South,50.78,2025-02-18
2227,2025-02-18,completed,1.0,Central,77.62,2025-02-18
2228,2025-02-18,completed,1.0,South,65.05,2025-02-18
2229,2025-02-18,completed,1.0,South,270.96,2025-02-18
2230,2025-02-18,completed,1.0,East,103.72,2025-02-18
2231,2025-02-18,completed,1.0,Central,38.49,2025-02-18
2232,2025-02-18,completed,1.0,North,21.66,2025-02-18
2233,2025-02-18,completed,1.0,South,215.69,2025-02-18
2234,2025-02-18,completed,1.0,East,143.48,2025-02-18
2235,2025-02-18,completed,1.0,South,195.48000000000002,2025-02-18
2236,2025-02-18,completed,1.0,East,146.36,2025-02-18
2237,2025-02-18,completed,1.0,Central,356.36,2025-02-18
2238,2025-02-18,completed,1.0,South,76.96,2025-02-18
2239,2025-02-18,completed,1.0,South,178.66,2025-02-18
2240,2025-02-18,completed,1.0,East,73.18,2025-02-18
2241,2025-02-18,completed,1.0,North,73.18,2025-02-18
2242,2025-02-18,processing,1.0,North,202.28,2025-02-18
2243,2025-02-18,completed,1.0,North,360.14,2025-02-18
2244,2025-02-18,completed,1.0,Central,415.40999999999997,2025-02-18
2245,2025-02-18,completed,1.0,Central,200.74,2025-02-18
2246,2025-02-18,completed,1.0,East,108.04,2025-02-18
2247,2025-02-18,completed,1.0,South,255.70999999999998,2025-02-18
2248,2025-02-19,processing,,North,24.61,2025-02-19
2249,2025-02-19,completed,,Central,684.37,2025-02-19
2250,2025-02-19,completed,,East,43.74,2025-02-19
2251,2025-02-19,processing,,Central,147.45,2025-02-19
2252,2025-02-19,completed,,East,438.46,2025-02-19
2253,2025-02-19,processing,,North,202.48,2025-02-19
2254,2025-02-19,completed,,South,98.78999999999999,2025-02-19
2255,2025-02-19,completed,,South,473.68,2025-02-19
2256,2025-02-19,completed,,Central,95.38,2025-02-19
2257,2025-02-19,completed,,Central,61.39,2025-02-19
2258,2025-02-19,completed,,Central,69.13,2025-02-19
2259,2025-02-19,completed,,North,141.93,2025-02-19
2260,2025-02-19,cancelled,,South,69.13,2025-02-19
2261,2025-02-19,completed,,North,210.04999999999998,2025-02-19
2262,2025-02-19,completed,,North,83.16,2025-02-19
2263,2025-02-19,completed,,Central,37.74,2025-02-19
2264,2025-02-19,completed,,East,69.13,2025-02-19
2265,2025-02-19,cancelled,,East,163.05,2025-02-19
2266,2025-02-19,completed,,South,12.22,2025-02-19
2267,2025-02-19,completed,,North,12.22,2025-02-19
2268,2025-02-19,completed,,East,61.39,2025-02-19
2269,2025-02-19,completed,,South,173.9,2025-02-19
2270,2025-02-19,completed,,East,114.06,2025-02-19
2271,2025-02-19,completed,,North,43.73,2025-02-19
2272,2025-02-19,cancelled,,North,83.16,2025-02-19
2273,2025-02-19,completed,,East,37.74,2025-02-19
2274,2025-02-19,completed,,South,159.39999999999998,2025-02-19
2275,2025-02-19,completed,,North,200.79000000000002,2025-02-19
2276,2025-02-19,completed,,Central,24.68,2025-02-19
2277,2025-02-19,completed,,North,173.9,2025-02-19
2278,2025-02-19,completed,,Central,205.35000000000002,2025-02-19
2279,2025-02-19,completed,,Central,87.48,2025-02-19
2280,2025-02-19,cancelled,,South,323.81,2025-02-19
2281,2025-02-19,completed,,Central,83.16,2025-02-19
2282,2025-02-19,completed,,Central,53.45,2025-02-19
2283,2025-02-19,completed,,North,62.769999999999996,2025-02-19
2284,2025-02-19,completed,,East,157.65,2025-02-19
2285,2025-02-19,processing,,North,43.73,2025-02-19
2286,2025-02-19,completed,,East,224.89,2025-02-19
2287,2025-02-20,processing,,North,432.58,2025-02-20
2288,2025-02-20,completed,,East,135.0,2025-02-20
2289,2025-02-20,unknown_status,,South,315.3,2025-02-20
2290,2025-02-20,completed,,East,53.45,2025-02-20
2291,2025-02-20,completed,,North,49.55,2025-02-20
2292,2025-02-20,processing,,East,259.56,2025-02-20
2293,2025-02-20,completed,,East,12.22,2025-02-20
2294,2025-02-20,completed,,Central,78.32,2025-02-20
2295,2025-02-20,completed,,North,83.16,2025-02-20
2296,2025-02-20,completed,,Central,192.36,2025-02-20
2297,2025-02-20,completed,,Central,192.62,2025-02-20
2298,2025-02-20,completed,,South,61.39,2025-02-20
2299,2025-02-20,processing,,East,20.47,2025-02-20
2300,2025-02-20,completed,,North,363.06,2025-02-20
2301,2025-02-20,cancelled,,East,87.46,2025-02-20
2302,2025-02-20,refunded,,South,81.08,2025-02-20
2303,2025-02-20,completed,,North,163.05,2025-02-20
2304,2025-02-20,completed,,South,99.13,2025-02-20
2305,2025-02-20,processing,,South,262.23,2025-02-20
2306,2025-02-20,completed,,South,12.22,2025-02-20
2307,2025-02-20,completed,,East,366.99,2025-02-20
2308,2025-02-20,completed,,South,283.09,2025-02-20
2309,2025-02-20,completed,,Central,49.22,2025-02-20
2310,2025-02-20,completed,,North,49.55,2025-02-20
2311,2025-02-20,completed,,South,83.16,2025-02-20
2312,2025-02-20,completed,,East,221.67000000000002,2025-02-20
2313,2025-02-20,completed,,South,124.26,2025-02-20
2314,2025-02-20,completed,,East,182.16,2025-02-20
2315,2025-02-20,completed,,Central,24.44,2025-02-20
2316,2025-02-20,completed,,South,157.45999999999998,2025-02-20
2317,2025-02-20,completed,,Central,67.9,2025-02-20
2318,2025-02-20,completed,,North,276.1,2025-02-20
2319,2025-02-21,processing,,North,61.39,2025-02-21
2320,2025-02-21,completed,,South,139.70999999999998,2025-02-21
2321,2025-02-21,completed,,North,83.16,2025-02-21
2322,2025-02-21,completed,,East,20.47,2025-02-21
2323,2025-02-21,completed,,Central,138.05,2025-02-21
2324,2025-02-21,completed,,South,24.61,2025-02-21
2325,2025-02-21,completed,,South,117.99,2025-02-21
2326,2025-02-21,completed,,South,253.25,2025-02-21
2327,2025-02-21,completed,,South,117.99,2025-02-21
2328,2025-02-21,completed,,North,202.48,2025-02-21
2329,2025-02-21,completed,,North,124.94,2025-02-21
2330,2025-02-21,completed,,Central,260.87,2025-02-21
2331,2025-02-21,completed,,North,125.88,2025-02-21
2332,2025-02-21,completed,,East,305.1,2025-02-21
2333,2025-02-21,completed,,North,69.13,2025-02-21
2334,2025-02-21,completed,,Central,122.78,2025-02-21
2335,2025-02-21,completed,,Central,232.76,2025-02-21
2336,2025-02-21,cancelled,,South,156.64,2025-02-21
2337,2025-02-21,completed,,East,197.04000000000002,2025-02-21
2338,2025-02-21,completed,,Central,100.26,2025-02-21
2339,2025-02-21,completed,,North,267.18,2025-02-21
2340,2025-02-21,completed,,East,157.65,2025-02-21
2341,2025-02-21,completed,,East,138.26,2025-02-21
2342,2025-02-21,processing,,North,69.42,2025-02-21
2343,2025-02-21,completed,,South,126.84,2025-02-21
2344,2025-02-21,processing,,North,63.16,2025-02-21
2345,2025-02-21,completed,,North,57.71,2025-02-21
2346,2025-02-21,completed,,Central,173.9,2025-02-21
2347,2025-02-21,completed,,South,83.16,2025-02-21
2348,2025-02-21,completed,,South,171.28,2025-02-21
2349,2025-02-21,processing,,North,96.1,2025-02-21
2350,2025-02-21,completed,,South,163.05,2025-02-21
2351,2025-02-21,completed,,East,24.61,2025-02-21
2352,2025-02-21,completed,,East,31.58,2025-02-21
2353,2025-02-21,completed,,Central,527.25,2025-02-21
2354,2025-02-21,completed,,South,117.99,2025-02-21
2355,2025-02-21,completed,,East,401.06,2025-02-21
2356,2025-02-21,completed,,Central,61.15,2025-02-21
2357,2025-02-21,completed,,North,53.45,2025-02-21
2358,2025-02-22,completed,,East,141.93,2025-02-22
2359,2025-02-22,completed,,East,609.86,2025-02-22
2360,2025-02-22,completed,,Central,115.42,2025-02-22
2361,2025-02-22,completed,,South,93.3,2025-02-22
2362,2025-02-22,completed,,North,125.44,2025-02-22
2363,2025-02-22,completed,,East,124.26,2025-02-22
2364,2025-02-22,completed,,North,24.44,2025-02-22
2365,2025-02-22,cancelled,,North,32.69,2025-02-22
2366,2025-02-22,completed,,East,320.46999999999997,2025-02-22
2367,2025-02-22,completed,,Central,122.19,2025-02-22
2368,2025-02-22,completed,,East,387.5,2025-02-22
2369,2025-02-22,refunded,,East,248.12,2025-02-22
2370,2025-02-22,completed,,South,24.61,2025-02-22
2371,2025-02-22,completed,,South,251.76,2025-02-22
2372,2025-02-22,completed,,North,74.04,2025-02-22
2373,2025-02-22,completed,,South,237.62,2025-02-22
2374,2025-02-22,processing,,South,380.19,2025-02-22
2375,2025-02-22,completed,,North,73.61,2025-02-22
2376,2025-02-22,completed,,North,229.27,2025-02-22
2377,2025-02-22,processing,,East,20.47,2025-02-22
2378,2025-02-22,completed,,North,124.26,2025-02-22
2379,2025-02-22,completed,,South,260.19,2025-02-22
2380,2025-02-22,completed,,South,160.35,2025-02-22
2381,2025-02-22,completed,,Central,157.65,2025-02-22
2382,2025-02-22,completed,,Central,34.71,2025-02-22
2383,2025-02-22,completed,,East,61.39,2025-02-22
2384,2025-02-22,completed,,Central,45.95,2025-02-22
2385,2025-02-22,completed,,South,70.59,2025-02-22
2386,2025-02-22,completed,,Central,53.16,2025-02-22
2387,2025-02-22,completed,,Central,42.3,2025-02-22
2388,2025-02-22,completed,,North,287.14,2025-02-22
2389,2025-02-22,completed,,East,20.47,2025-02-22
2390,2025-02-22,completed,,South,31.58,2025-02-22
2391,2025-02-22,completed,,Central,19.71,2025-02-22
2392,2025-02-22,completed,,Central,53.45,2025-02-22
2393,2025-02-23,completed,,East,213.89,2025-02-23
2394,2025-02-23,completed,,East,157.65,2025-02-23
2395,2025-02-23,processing,,South,122.78,2025-02-23
2396,2025-02-23,completed,,East,53.45,2025-02-23
2397,2025-02-23,completed,,East,21.34,2025-02-23
2398,2025-02-23,processing,,Central,399.45000000000005,2025-02-23
2399,2025-02-23,completed,,South,176.4,2025-02-23
2400,2025-02-23,completed,,South,87.48,2025-02-23
2401,2025-02-23,completed,,East,61.39,2025-02-23
2402,2025-02-23,completed,,Central,252.19,2025-02-23
2403,2025-02-23,completed,,South,88.2,2025-02-23
2404,2025-02-23,completed,,East,138.05,2025-02-23
2405,2025-02-23,completed,,East,53.45,2025-02-23
2406,2025-02-23,completed,,North,69.13,2025-02-23
2407,2025-02-23,completed,,East,488.12,2025-02-23
2408,2025-02-23,completed,,South,12.22,2025-02-23
2409,2025-02-23,processing,,North,83.16,2025-02-23
2410,2025-02-23,completed,,Central,267.76,2025-02-23
2411,2025-02-23,completed,,South,291.12,2025-02-23
2412,2025-02-23,completed,,East,110.19,2025-02-23
2413,2025-02-23,refunded,,East,78.32,2025-02-23
2414,2025-02-23,completed,,South,365.55,2025-02-23
2415,2025-02-23,processing,,Central,61.39,2025-02-23
2416,2025-02-23,completed,,Central,450.36,2025-02-23
2417,2025-02-23,processing,,North,117.99,2025-02-23
2418,2025-02-23,completed,,North,141.93,2025-02-23
2419,2025-02-23,completed,,South,59.69,2025-02-23
2420,2025-02-23,completed,,Central,163.05,2025-02-23
2421,2025-02-23,completed,,North,61.39,2025-02-23
2422,2025-02-23,completed,,Central,342.21,2025-02-23
2423,2025-02-23,processing,,North,20.47,2025-02-23
2424,2025-02-23,completed,,South,99.1,2025-02-23
2425,2025-02-23,completed,,East,42.3,2025-02-23
2426,2025-02-23,completed,,South,31.58,2025-02-23
2427,2025-02-23,completed,,Central,310.93,2025-02-23
2428,2025-02-23,processing,,Central,61.39,2025-02-23
2429,2025-02-23,completed,,North,167.31,2025-02-23
2430,2025-02-23,completed,,East,115.42,2025-02-23
2431,2025-02-23,completed,,Central,31.58,2025-02-23
2432,2025-02-23,completed,,North,124.06,2025-02-23
2433,2025-02-23,completed,,East,12.22,2025-02-23
2434,2025-02-23,processing,,South,264.6,2025-02-23
2435,2025-02-23,cancelled,,Central,164.65,2025-02-23
2436,2025-02-23,completed,,East,34.71,2025-02-23
2437,2025-02-23,completed,,East,157.65,2025-02-23
2438,2025-02-23,completed,,Central,186.39,2025-02-23
2439,2025-02-23,completed,,Central,125.88,2025-02-23
2440,2025-02-23,completed,,East,117.99,2025-02-23
2441,2025-02-24,completed,,East,217.59,2025-02-24
2442,2025-02-24,processing,,South,192.36,2025-02-24
2443,2025-02-24,completed,,Central,53.45,2025-02-24
2444,2025-02-24,completed,,South,59.69,2025-02-24
2445,2025-02-24,completed,,Central,21.34,2025-02-24
2446,2025-02-24,completed,,East,57.71,2025-02-24
2447,2025-02-24,completed,,North,69.13,2025-02-24
2448,2025-02-24,completed,,South,144.31,2025-02-24
2449,2025-02-24,completed,,East,78.32,2025-02-24
2450,2025-02-24,cancelled,,South,253.77999999999997,2025-02-24
2451,2025-02-24,completed,,Central,152.53,2025-02-24
2452,2025-02-24,completed,,Central,78.06,2025-02-24
2453,2025-02-24,completed,,South,57.71,2025-02-24
2454,2025-02-24,completed,,South,264.71000000000004,2025-02-24
2455,2025-02-24,completed,,Central,42.68,2025-02-24
2456,2025-02-24,completed,,North,31.58,2025-02-24
2457,2025-02-24,completed,,Central,61.39,2025-02-24
2458,2025-02-24,cancelled,,Central,230.46,2025-02-24
2459,2025-02-24,processing,,North,9.2,2025-02-24
2460,2025-02-24,completed,,South,24.61,2025-02-24
2461,2025-02-24,completed,,Central,354.78000000000003,2025-02-24
2462,2025-02-24,completed,,North,24.61,2025-02-24
2463,2025-02-24,completed,,Central,20.47,2025-02-24
2464,2025-02-24,completed,,North,62.35,2025-02-24
2465,2025-02-24,completed,,South,157.65,2025-02-24
2466,2025-02-24,completed,,South,24.61,2025-02-24
2467,2025-02-24,completed,,South,122.78,2025-02-24
2468,2025-02-24,completed,,North,203.66,2025-02-24
2469,2025-02-24,processing,,Central,313.64,2025-02-24
2470,2025-02-24,completed,,North,186.64000000000001,2025-02-24
2471,2025-02-24,completed,,South,82.15,2025-02-24
2472,2025-02-24,completed,,North,49.29,2025-02-24
2473,2025-02-24,completed,,East,156.58999999999997,2025-02-24
2474,2025-02-24,completed,,North,12.22,2025-02-24
2475,2025-02-24,processing,,South,78.32,2025-02-24
2476,2025-02-24,completed,,North,249.48,2025-02-24
2477,2025-02-24,completed,,South,425.79,2025-02-24
2478,2025-02-24,processing,,East,274.58,2025-02-24
2479,2025-02-24,processing,,South,202.48,2025-02-24
2480,2025-02-24,completed,,North,59.69,2025-02-24
2481,2025-02-24,unknown_status,,North,12.22,2025-02-24
2482,2025-02-24,completed,,East,153.28,2025-02-24
2483,2025-02-24,completed,,East,75.48,2025-02-24
2484,2025-02-24,completed,,North,72.47,2025-02-24
2485,2025-02-24,completed,,North,61.15,2025-02-24
2486,2025-02-24,completed,,Central,72.47,2025-02-24
2487,2025-02-24,completed,,East,72.47,2025-02-24
2488,2025-02-24,completed,,North,83.16,2025-02-24
2489,2025-02-24,completed,,North,219.04000000000002,2025-02-24
2490,2025-02-25,completed,,Central,287.08,2025-02-25
2491,2025-02-25,completed,,North,24.68,2025-02-25
2492,2025-02-25,completed,,North,53.45,2025-02-25
2493,2025-02-25,completed,,East,24.61,2025-02-25
2494,2025-02-25,completed,,North,53.45,2025-02-25
2495,2025-02-25,completed,,East,127.88,2025-02-25
2496,2025-02-25,completed,,South,388.22,2025-02-25
2497,2025-02-25,completed,,Central,130.01,2025-02-25
2498,2025-02-25,processing,,East,75.66,2025-02-25
2499,2025-02-25,completed,,North,138.05,2025-02-25
2500,2025-02-25,completed,,Central,141.93,2025-02-25
2501,2025-02-25,completed,,North,53.45,2025-02-25
2502,2025-02-25,completed,,South,248.52,2025-02-25
2503,2025-02-25,completed,,East,144.79,2025-02-25
2504,2025-02-25,completed,,Central,34.71,2025-02-25
2505,2025-02-25,completed,,East,20.47,2025-02-25
2506,2025-02-25,completed,,East,315.3,2025-02-25
2507,2025-02-25,completed,,South,78.32,2025-02-25
2508,2025-02-25,completed,,North,57.71,2025-02-25
2509,2025-02-25,completed,,South,53.45,2025-02-25
2510,2025-02-25,completed,,North,339.74,2025-02-25
2511,2025-02-25,completed,,South,88.2,2025-02-25
2512,2025-02-25,cancelled,,East,377.90999999999997,2025-02-25
2513,2025-02-25,completed,,East,219.33999999999997,2025-02-25
2514,2025-02-25,completed,,North,157.65,2025-02-25
2515,2025-02-25,completed,,South,20.47,2025-02-25
2516,2025-02-25,completed,,North,260.19,2025-02-25
2517,2025-02-25,completed,,South,213.95000000000002,2025-02-25
2518,2025-02-25,processing,,South,286.63,2025-02-25
2519,2025-02-25,completed,,North,72.47,2025-02-25
2520,2025-02-25,completed,,North,114.74,2025-02-25
2521,2025-02-25,cancelled,,East,57.71,2025-02-25
2522,2025-02-25,completed,,South,326.16,2025-02-25
2523,2025-02-25,completed,,Central,40.94,2025-02-25
2524,2025-02-25,processing,,Central,163.05,2025-02-25
2525,2025-02-25,completed,,Central,20.47,2025-02-25
2526,2025-02-25,completed,,South,90.11,2025-02-25
2527,2025-02-26,completed,,East,283.86,2025-02-26
2528,2025-02-26,completed,,South,49.55,2025-02-26
