order_id,order_created_at,order_status,campaign_id,region
1294,2025-01-31 12:00:00,completed,,South
1295,2025-01-31 07:34:00,completed,,North
1296,2025-01-31 11:22:00,completed,,South
1297,2025-01-31 07:24:00,completed,,East
1298,2025-01-31 07:34:00,completed,,South
1299,2025-01-31 12:37:00,processing,,Central
1300,2025-01-31 08:16:00,cancelled,,East
1301,2025-01-31 08:02:00,completed,,North
1302,2025-01-31 04:42:00,completed,,Central
1303,2025-01-31 08:15:00,completed,,South
1304,2025-01-31 09:47:00,completed,,South
1305,2025-01-31 13:28:00,completed,,South
1306,2025-01-31 23:59:00,completed,,East
1307,2025-01-31 22:20:00,completed,,Central
1308,2025-01-31 12:30:00,completed,,South
1309,2025-01-31 06:10:00,completed,,Central
1310,2025-02-01 07:49:00,completed,,Central
1311,2025-02-01 06:09:00,completed,,Central
1312,2025-02-01 09:15:00,completed,,East
1313,2025-02-01 15:25:00,completed,,South
1314,2025-02-01 08:58:00,completed,,Central
1315,2025-02-01 18:02:00,completed,,South
1316,2025-02-01 04:48:00,completed,,East
1317,2025-02-01 08:23:00,completed,,North
1318,2025-02-01 13:26:00,completed,,Central
1319,2025-02-01 12:13:00,completed,,Central
1320,2025-02-01 08:23:00,completed,,East
1321,2025-02-01 02:56:00,completed,,Central
1322,2025-02-01 22:52:00,completed,,Central
1323,2025-02-01 16:20:00,completed,,South
1324,2025-02-01 22:56:00,completed,,South
1325,2025-02-01 14:03:00,completed,,South
1326,2025-02-01 19:10:00,completed,,South
1327,2025-02-01 04:08:00,processing,,South
1328,2025-02-01 22:20:00,cancelled,,North
1329,2025-02-01 04:48:00,completed,,Central
1330,2025-02-01 05:06:00,processing,,South
1331,2025-02-01 22:08:00,completed,,North
1332,2025-02-01 23:47:00,completed,,South
1333,2025-02-01 09:24:00,processing,,Central
1334,2025-02-01 12:02:00,completed,,East
1335,2025-02-01 02:55:00,completed,,Central
1336,2025-02-01 14:00:00,completed,,North
1337,2025-02-01 19:03:00,completed,,South
1338,2025-02-01 04:50:00,completed,,Central
1339,2025-02-01 18:19:00,completed,,North
1340,2025-02-01 11:48:00,completed,,South
1341,2025-02-01 18:57:00,processing,,South
1342,2025-02-01 18:30:00,completed,,South
1343,2025-02-01 19:12:00,completed,,Central
1344,2025-02-01 04:31:00,completed,,East
1345,2025-02-01 10:26:00,completed,,East
1346,2025-02-01 18:33:00,completed,,South
1347,2025-02-01 10:46:00,cancelled,,North
1348,2025-02-02 23:48:00,completed,,South
1349,2025-02-02 21:30:00,processing,,South
1350,2025-02-02 21:23:00,refunded,,East
1351,2025-02-02 16:42:00,completed,,Central
1352,2025-02-02 07:23:00,processing,,East
1353,2025-02-02 16:07:00,cancelled,,North
1354,2025-02-02 02:48:00,processing,,North
1355,2025-02-02 10:22:00,completed,,South
1356,2025-02-02 00:13:00,completed,,East
1357,2025-02-02 23:37:00,completed,,South
1358,2025-02-02 00:37:00,completed,,South
1359,2025-02-02 06:33:00,completed,,North
1360,2025-02-02 07:58:00,cancelled,,East
1361,2025-02-02 10:48:00,completed,,Central
1362,2025-02-02 10:43:00,completed,,North
1363,2025-02-02 01:41:00,completed,,North
1364,2025-02-02 15:12:00,completed,,North
1365,2025-02-02 18:24:00,completed,,South
1366,2025-02-02 05:02:00,completed,,North
1367,2025-02-02 11:15:00,completed,,Central
1368,2025-02-02 16:25:00,unknown_status,,Central
1369,2025-02-02 21:48:00,completed,,East
1370,2025-02-02 02:13:00,processing,,South
1371,2025-02-02 14:15:00,completed,,East
1372,2025-02-02 13:17:00,completed,,North
1373,2025-02-02 10:00:00,completed,,South
1374,2025-02-02 04:29:00,completed,,South
1375,2025-02-02 10:54:00,completed,,East
1376,2025-02-02 18:55:00,completed,,Central
1377,2025-02-02 06:55:00,completed,,North
1378,2025-02-02 03:52:00,completed,,North
1379,2025-02-02 19:56:00,refunded,,North
1380,2025-02-02 15:53:00,completed,,South
1381,2025-02-02 07:04:00,completed,,Central
1382,2025-02-02 16:19:00,completed,,East
1383,2025-02-02 16:20:00,completed,,South
1384,2025-02-02 08:20:00,completed,,Central
1385,2025-02-02 04:44:00,completed,,North
1386,2025-02-02 06:39:00,cancelled,,North
1387,2025-02-02 01:43:00,completed,,North
1388,2025-02-02 19:23:00,completed,,Central
1389,2025-02-02 21:50:00,completed,,North
1390,2025-02-02 03:12:00,cancelled,,Central
1391,2025-02-02 00:53:00,processing,,Central
1392,2025-02-02 12:39:00,cancelled,,Central
1393,2025-02-02 08:17:00,completed,,Central
1394,2025-02-02 23:41:00,completed,,South
1395,2025-02-03 22:18:00,completed,,South
1396,2025-02-03 05:16:00,completed,,Central
1397,2025-02-03 06:24:00,completed,,South
1398,2025-02-03 00:15:00,processing,,East
1399,2025-02-03 00:46:00,completed,,North
1400,2025-02-03 09:27:00,processing,,Central
1401,2025-02-03 16:38:00,completed,,East
1402,2025-02-03 04:51:00,cancelled,,Central
1403,2025-02-03 13:01:00,completed,,East
1404,2025-02-03 10:18:00,completed,,South
1405,2025-02-03 01:06:00,refunded,,East
1406,2025-02-03 06:03:00,completed,,Central
1407,2025-02-03 14:48:00,completed,,East
1408,2025-02-03 20:13:00,completed,,North
1409,2025-02-03 04:57:00,refunded,,Central
1410,2025-02-03 01:05:00,processing,,East
1411,2025-02-03 22:44:00,completed,,South
1412,2025-02-03 21:05:00,completed,,Central
1413,2025-02-03 15:10:00,completed,,East
1414,2025-02-03 05:15:00,completed,,North
1415,2025-02-03 20:28:00,refunded,,South
1416,2025-02-03 08:36:00,completed,,North
1417,2025-02-03 00:44:00,completed,,East
1418,2025-02-03 20:01:00,processing,,East
1419,2025-02-03 21:18:00,completed,,Central
1420,2025-02-03 18:14:00,completed,,North
1421,2025-02-03 19:34:00,completed,,South
1422,2025-02-03 11:39:00,completed,,North
1423,2025-02-03 11:40:00,completed,,North
1424,2025-02-03 13:24:00,completed,,Central
1425,2025-02-03 05:10:00,completed,,Central
1426,2025-02-03 14:26:00,processing,,East
1427,2025-02-03 01:33:00,completed,,North
1428,2025-02-03 20:48:00,cancelled,,East
1429,2025-02-03 15:37:00,refunded,,East
1430,2025-02-03 02:31:00,completed,,South
1431,2025-02-03 23:22:00,completed,,East
1432,2025-02-03 00:40:00,completed,,South
1433,2025-02-03 03:58:00,completed,,South
1434,2025-02-03 05:39:00,completed,,North
1435,2025-02-03 19:05:00,completed,,East
1436,2025-02-03 22:24:00,completed,,North
1437,2025-02-03 04:27:00,completed,,Central
1438,2025-02-03 01:37:00,completed,,South
1439,2025-02-03 13:45:00,processing,,East
1440,2025-02-03 02:35:00,completed,,East
1441,2025-02-03 04:32:00,completed,,Central
1442,2025-02-03 05:21:00,completed,,North
1443,2025-02-03 18:07:00,completed,,South
1444,2025-02-03 00:32:00,processing,,South
1445,2025-02-03 07:45:00,completed,,Central
1446,2025-02-03 10:25:00,completed,,Central
1447,2025-02-04 17:43:00,completed,,East
1448,2025-02-04 09:59:00,completed,,Central
1449,2025-02-04 15:34:00,completed,,Central
1450,2025-02-04 05:06:00,completed,,East
1451,2025-02-04 19:19:00,refunded,,North
1452,2025-02-04 19:22:00,completed,,South
1453,2025-02-04 14:45:00,completed,,South
1454,2025-02-04 21:42:00,completed,,East
1455,2025-02-04 15:03:00,completed,,Central
1456,2025-02-04 07:17:00,cancelled,,North
1457,2025-02-04 12:59:00,completed,,South
1458,2025-02-04 14:01:00,completed,,North
1459,2025-02-04 23:55:00,cancelled,,Central
1460,2025-02-04 23:52:00,cancelled,,South
1461,2025-02-04 22:53:00,completed,,East
1462,2025-02-04 04:53:00,completed,,East
1463,2025-02-04 23:12:00,completed,,South
1464,2025-02-04 14:34:00,completed,,Central
1465,2025-02-04 11:24:00,completed,,North
1466,2025-02-04 07:33:00,completed,,North
1467,2025-02-04 12:00:00,completed,,East
1468,2025-02-04 16:23:00,completed,,East
1469,2025-02-04 05:46:00,completed,,East
1470,2025-02-04 17:57:00,completed,,South
1471,2025-02-04 08:03:00,completed,,East
1472,2025-02-04 22:16:00,completed,,East
1473,2025-02-04 01:11:00,completed,,North
1474,2025-02-04 17:51:00,unknown_status,,Central
1475,2025-02-04 05:30:00,completed,,South
1476,2025-02-04 13:12:00,completed,,North
1477,2025-02-04 14:10:00,completed,,Central
1478,2025-02-04 06:13:00,completed,,Central
1479,2025-02-04 19:54:00,processing,,North
1480,2025-02-04 20:28:00,completed,,North
1481,2025-02-04 06:02:00,processing,,Central
1482,2025-02-04 18:38:00,completed,,East
1483,2025-02-04 21:27:00,completed,,North
1484,2025-02-04 02:25:00,completed,,Central
1485,2025-02-04 02:01:00,completed,,East
1486,2025-02-04 00:49:00,completed,,South
1487,2025-02-04 20:22:00,completed,,North
1488,2025-02-04 09:11:00,completed,,Central
1489,2025-02-04 15:27:00,completed,,North
1490,2025-02-05 04:28:00,completed,,East
1491,2025-02-05 15:14:00,completed,,South
1492,2025-02-05 20:24:00,completed,,North
1493,2025-02-05 23:18:00,completed,,East
1494,2025-02-05 01:53:00,completed,,North
1495,2025-02-05 00:40:00,completed,,North
1496,2025-02-05 04:55:00,completed,,East
1497,2025-02-05 14:31:00,completed,,South
1498,2025-02-05 21:02:00,completed,,South
1499,2025-02-05 19:21:00,completed,,South
1500,2025-02-05 10:08:00,completed,,North
1501,2025-02-05 17:15:00,completed,,North
1502,2025-02-05 04:43:00,completed,,Central
1503,2025-02-05 01:51:00,refunded,,North
1504,2025-02-05 00:37:00,completed,,Central
1505,2025-02-05 06:55:00,cancelled,,Central
1506,2025-02-05 13:09:00,completed,,Central
1507,2025-02-05 08:58:00,processing,,North
1508,2025-02-05 23:16:00,completed,,East
1509,2025-02-05 00:18:00,completed,,East
1510,2025-02-05 01:22:00,completed,,North
1511,2025-02-05 12:42:00,unknown_status,,North
1512,2025-02-05 14:26:00,processing,,East
1513,2025-02-05 10:06:00,completed,,South
1514,2025-02-05 03:43:00,completed,,South
1515,2025-02-05 14:02:00,completed,,North
1516,2025-02-05 08:36:00,completed,,South
1517,2025-02-05 21:37:00,unknown_status,,North
1518,2025-02-05 18:14:00,completed,,Central
1519,2025-02-05 02:20:00,processing,,North
1520,2025-02-05 10:08:00,completed,,South
1521,2025-02-05 03:20:00,completed,,North
1522,2025-02-05 21:03:00,completed,,Central
1523,2025-02-05 00:33:00,completed,,East
1524,2025-02-05 13:37:00,processing,,Central
1525,2025-02-05 16:21:00,completed,,North
1526,2025-02-05 15:57:00,completed,,Central
1527,2025-02-05 02:53:00,processing,,East
1528,2025-02-05 11:58:00,completed,,Central
1529,2025-02-05 22:22:00,completed,,East
1530,2025-02-05 08:53:00,completed,,North
1531,2025-02-05 09:21:00,completed,,South
1532,2025-02-05 16:17:00,completed,,East
1533,2025-02-05 14:30:00,processing,,East
1534,2025-02-05 07:27:00,completed,,East
1535,2025-02-05 08:04:00,completed,,East
1536,2025-02-05 20:34:00,completed,,East
1537,2025-02-05 09:45:00,completed,,East
1538,2025-02-05 23:23:00,processing,,East
1539,2025-02-05 16:57:00,unknown_status,,North
1540,2025-02-05 12:08:00,completed,,Central
1541,2025-02-06 21:59:00,completed,,North
1542,2025-02-06 10:48:00,completed,,North
1543,2025-02-06 09:59:00,completed,,South
1544,2025-02-06 20:19:00,completed,,Central
1545,2025-02-06 06:18:00,completed,,Central
1546,2025-02-06 20:42:00,completed,,East
1547,2025-02-06 02:40:00,completed,,East
1548,2025-02-06 19:29:00,completed,,North
1549,2025-02-06 09:43:00,processing,,North
1550,2025-02-06 13:59:00,processing,,Central
1551,2025-02-06 00:01:00,completed,,East
1552,2025-02-06 05:25:00,completed,,East
1553,2025-02-06 03:34:00,processing,,North
1554,2025-02-06 08:03:00,processing,,South
1555,2025-02-06 14:37:00,cancelled,,North
1556,2025-02-06 00:03:00,completed,,North
1557,2025-02-06 13:22:00,completed,,South
1558,2025-02-06 20:11:00,completed,,North
1559,2025-02-06 12:49:00,completed,,Central
1560,2025-02-06 10:47:00,completed,,South
1561,2025-02-06 19:31:00,completed,,South
1562,2025-02-06 05:12:00,completed,,South
1563,2025-02-06 23:35:00,completed,,North
1564,2025-02-06 08:03:00,completed,,South
1565,2025-02-06 14:27:00,completed,,South
1566,2025-02-06 03:05:00,completed,,Central
1567,2025-02-06 04:08:00,completed,,North
1568,2025-02-06 02:25:00,completed,,East
1569,2025-02-06 10:58:00,completed,,South
1570,2025-02-06 19:46:00,completed,,Central
1571,2025-02-06 07:38:00,completed,,South
1572,2025-02-06 23:49:00,completed,,East
1573,2025-02-06 01:18:00,completed,,Central
1574,2025-02-06 15:00:00,completed,,South
1575,2025-02-06 15:41:00,completed,,Central
1576,2025-02-06 03:06:00,completed,,East
1577,2025-02-06 00:16:00,completed,,South
1578,2025-02-06 04:00:00,completed,,South
1579,2025-02-06 16:15:00,completed,,North
1580,2025-02-06 15:27:00,completed,,East
1581,2025-02-06 13:54:00,completed,,North
1582,2025-02-06 09:57:00,completed,,North
1583,2025-02-06 05:19:00,processing,,East
1584,2025-02-06 17:43:00,completed,,South
1585,2025-02-06 06:46:00,completed,,Central
1586,2025-02-06 03:29:00,processing,,East
1587,2025-02-07 19:56:00,completed,,East
1588,2025-02-07 18:21:00,completed,,South
1589,2025-02-07 01:58:00,completed,,Central
1590,2025-02-07 14:55:00,processing,,South
1591,2025-02-07 13:09:00,completed,,North
1592,2025-02-07 12:25:00,cancelled,,East
1593,2025-02-07 17:09:00,completed,,South
1594,2025-02-07 12:25:00,completed,,South
1595,2025-02-07 15:04:00,completed,,South
1596,2025-02-07 00:09:00,completed,,Central
1597,2025-02-07 23:43:00,processing,,South
1598,2025-02-07 15:41:00,completed,,East
1599,2025-02-07 15:31:00,completed,,North
1600,2025-02-07 02:42:00,completed,,East
1601,2025-02-07 04:35:00,completed,,Central
1602,2025-02-07 22:10:00,completed,,South
1603,2025-02-07 12:17:00,cancelled,,South
1604,2025-02-07 08:32:00,processing,,Central
1605,2025-02-07 01:07:00,refunded,,Central
1606,2025-02-07 06:40:00,completed,,Central
1607,2025-02-07 14:35:00,completed,,South
1608,2025-02-07 22:19:00,completed,,East
1609,2025-02-07 15:40:00,refunded,,South
1610,2025-02-07 13:07:00,completed,,North
1611,2025-02-07 23:47:00,refunded,,North
1612,2025-02-07 01:26:00,completed,,Central
1613,2025-02-07 09:52:00,completed,,North
1614,2025-02-07 01:53:00,processing,,Central
1615,2025-02-07 13:34:00,completed,,South
1616,2025-02-07 18:02:00,cancelled,,East
1617,2025-02-07 20:42:00,completed,,Central
1618,2025-02-07 13:42:00,completed,,East
1619,2025-02-07 01:27:00,completed,,East
1620,2025-02-07 14:23:00,completed,,Central
1621,2025-02-07 03:38:00,completed,,South
1622,2025-02-07 23:31:00,completed,,South
1623,2025-02-08 00:07:00,cancelled,,Central
1624,2025-02-08 13:48:00,processing,,North
1625,2025-02-08 06:54:00,cancelled,,East
1626,2025-02-08 01:06:00,completed,,Central
1627,2025-02-08 08:04:00,completed,,East
1628,2025-02-08 00:18:00,completed,,South
1629,2025-02-08 05:04:00,completed,,Central
1630,2025-02-08 18:08:00,completed,,East
1631,2025-02-08 22:21:00,completed,,East
1632,2025-02-08 20:21:00,processing,,East
1633,2025-02-08 15:48:00,cancelled,,South
1634,2025-02-08 00:57:00,completed,,East
1635,2025-02-08 23:46:00,refunded,,South
1636,2025-02-08 21:54:00,refunded,,North
1637,2025-02-08 09:11:00,processing,,Central
1638,2025-02-08 12:41:00,processing,,South
1639,2025-02-08 22:04:00,completed,,East
1640,2025-02-08 03:54:00,completed,,Central
1641,2025-02-08 22:10:00,completed,,Central
1642,2025-02-08 15:59:00,processing,,Central
1643,2025-02-08 01:25:00,completed,,North
1644,2025-02-08 20:00:00,completed,,South
1645,2025-02-08 06:40:00,completed,,North
1646,2025-02-08 08:20:00,completed,,East
1647,2025-02-08 09:31:00,completed,,Central
1648,2025-02-08 08:40:00,completed,,South
1649,2025-02-08 10:18:00,completed,,Central
1650,2025-02-08 07:27:00,completed,,North
1651,2025-02-08 10:08:00,completed,,South
1652,2025-02-08 16:58:00,cancelled,,South
1653,2025-02-08 19:27:00,completed,,North
1654,2025-02-08 21:39:00,completed,,East
1655,2025-02-08 07:40:00,completed,,Central
1656,2025-02-08 23:37:00,completed,,South
1657,2025-02-08 15:20:00,refunded,,South
1658,2025-02-08 18:12:00,completed,,South
1659,2025-02-08 20:09:00,completed,,East
1660,2025-02-08 18:25:00,cancelled,,South
1661,2025-02-08 05:59:00,unknown_status,,North
1662,2025-02-08 12:37:00,processing,,South
1663,2025-02-08 18:01:00,completed,,South
1664,2025-02-08 19:39:00,completed,,South
1665,2025-02-08 11:38:00,cancelled,,Central
1666,2025-02-08 14:37:00,completed,,Central
1667,2025-02-08 21:38:00,completed,,North
1668,2025-02-08 23:38:00,completed,,Central
1669,2025-02-08 10:49:00,completed,,South
1670,2025-02-08 19:46:00,completed,,North
1671,2025-02-08 05:49:00,completed,,South
1672,2025-02-09 02:36:00,completed,,Central
1673,2025-02-09 04:45:00,cancelled,,East
1674,2025-02-09 22:26:00,completed,,East
1675,2025-02-09 01:35:00,completed,,Central
1676,2025-02-09 05:12:00,completed,,East
1677,2025-02-09 12:39:00,processing,,East
1678,2025-02-09 13:05:00,completed,,North
1679,2025-02-09 02:08:00,completed,,Central
1680,2025-02-09 23:17:00,processing,,North
1681,2025-02-09 15:04:00,completed,,East
1682,2025-02-09 15:23:00,completed,,South
1683,2025-02-09 00:57:00,processing,,North
1684,2025-02-09 07:32:00,completed,,Central
1685,2025-02-09 03:20:00,completed,,South
1686,2025-02-09 15:38:00,completed,,East
1687,2025-02-09 11:14:00,completed,,North
1688,2025-02-09 01:32:00,completed,,East
1689,2025-02-09 08:39:00,completed,,South
1690,2025-02-09 14:24:00,completed,,South
1691,2025-02-09 23:12:00,completed,,Central
1692,2025-02-09 23:50:00,processing,,Central
1693,2025-02-09 07:50:00,completed,,South
1694,2025-02-09 13:51:00,refunded,,Central
1695,2025-02-09 18:19:00,completed,,East
1696,2025-02-09 13:04:00,completed,,South
1697,2025-02-09 05:07:00,refunded,,Central
1698,2025-02-09 00:16:00,completed,,Central
1699,2025-02-09 10:35:00,completed,,North
1700,2025-02-09 17:30:00,completed,,South
1701,2025-02-09 13:20:00,refunded,,Central
1702,2025-02-09 11:08:00,completed,,North
1703,2025-02-09 03:20:00,completed,,East
1704,2025-02-09 13:07:00,completed,,South
1705,2025-02-09 22:06:00,completed,,Central
1706,2025-02-09 05:51:00,completed,,East
1707,2025-02-09 14:14:00,completed,,Central
1708,2025-02-09 08:42:00,completed,,South
1709,2025-02-09 22:25:00,completed,,East
1710,2025-02-09 20:58:00,completed,,South
1711,2025-02-09 03:22:00,cancelled,,East
1712,2025-02-09 01:08:00,completed,,Central
1713,2025-02-09 20:40:00,completed,,South
1714,2025-02-09 01:50:00,completed,,Central
1715,2025-02-09 10:45:00,completed,,South
1716,2025-02-09 21:38:00,completed,,Central
1717,2025-02-09 22:58:00,completed,,East
1718,2025-02-09 20:11:00,completed,,North
1719,2025-02-09 01:12:00,completed,,South
1720,2025-02-09 13:32:00,completed,,North
1721,2025-02-09 14:57:00,completed,,North
1722,2025-02-09 04:32:00,completed,,North
1723,2025-02-10 12:40:00,completed,1.0,East
1724,2025-02-10 07:36:00,completed,1.0,South
1725,2025-02-10 06:22:00,processing,1.0,North
1726,2025-02-10 00:26:00,completed,1.0,South
1727,2025-02-10 02:59:00,processing,1.0,South
1728,2025-02-10 16:37:00,completed,1.0,North
1729,2025-02-10 15:24:00,completed,1.0,South
1730,2025-02-10 11:35:00,cancelled,1.0,South
1731,2025-02-10 14:34:00,completed,1.0,East
1732,2025-02-10 12:27:00,completed,1.0,East
1733,2025-02-10 10:45:00,completed,1.0,South
1734,2025-02-10 02:55:00,processing,1.0,Central
1735,2025-02-10 23:31:00,completed,1.0,North
1736,2025-02-10 05:53:00,processing,1.0,North
1737,2025-02-10 06:12:00,completed,1.0,South
1738,2025-02-10 20:32:00,completed,1.0,North
1739,2025-02-10 22:18:00,completed,1.0,North
1740,2025-02-10 22:18:00,completed,1.0,North
1741,2025-02-10 11:33:00,completed,1.0,Central
1742,2025-02-10 16:22:00,completed,1.0,Central
1743,2025-02-10 00:19:00,completed,1.0,South
1744,2025-02-10 00:30:00,completed,1.0,East
1745,2025-02-10 03:27:00,cancelled,1.0,South
1746,2025-02-10 15:09:00,unknown_status,1.0,East
1747,2025-02-10 16:01:00,completed,1.0,East
1748,2025-02-10 07:03:00,completed,1.0,East
1749,2025-02-10 08:15:00,refunded,1.0,South
1750,2025-02-10 07:10:00,completed,1.0,South
1751,2025-02-10 19:57:00,completed,1.0,North
1752,2025-02-10 17:48:00,completed,1.0,East
1753,2025-02-10 18:41:00,completed,1.0,Central
1754,2025-02-10 00:50:00,completed,1.0,Central
1755,2025-02-10 05:26:00,completed,1.0,Central
1756,2025-02-10 06:54:00,completed,1.0,Central
1757,2025-02-10 17:21:00,completed,1.0,South
1758,2025-02-10 02:01:00,completed,1.0,South
1759,2025-02-10 12:15:00,completed,1.0,North
1760,2025-02-10 17:34:00,completed,1.0,South
1761,2025-02-10 21:42:00,completed,1.0,North
1762,2025-02-10 20:42:00,completed,1.0,Central
1763,2025-02-10 05:54:00,completed,1.0,Central
1764,2025-02-10 07:24:00,cancelled,1.0,East
1765,2025-02-10 17:34:00,completed,1.0,South
1766,2025-02-10 21:57:00,completed,1.0,South
1767,2025-02-10 04:45:00,completed,1.0,South
1768,2025-02-10 03:33:00,completed,1.0,Central
1769,2025-02-10 11:30:00,completed,1.0,East
1770,2025-02-10 01:54:00,completed,1.0,South
1771,2025-02-10 12:50:00,completed,1.0,South
1772,2025-02-10 14:18:00,completed,1.0,South
1773,2025-02-10 09:57:00,completed,1.0,North
1774,2025-02-11 12:37:00,unknown_status,1.0,North
1775,2025-02-11 17:51:00,completed,1.0,Central
1776,2025-02-11 14:28:00,completed,1.0,Central
1777,2025-02-11 04:46:00,completed,1.0,North
1778,2025-02-11 09:58:00,completed,1.0,North
1779,2025-02-11 13:32:00,processing,1.0,North
1780,2025-02-11 03:35:00,completed,1.0,North
1781,2025-02-11 11:14:00,completed,1.0,North
1782,2025-02-11 22:05:00,completed,1.0,Central
1783,2025-02-11 20:19:00,completed,1.0,South
1784,2025-02-11 04:01:00,completed,1.0,North
1785,2025-02-11 19:17:00,cancelled,1.0,South
1786,2025-02-11 23:58:00,completed,1.0,East
1787,2025-02-11 12:41:00,completed,1.0,South
1788,2025-02-11 09:08:00,completed,1.0,North
1789,2025-02-11 18:16:00,completed,1.0,South
1790,2025-02-11 13:07:00,completed,1.0,North
1791,2025-02-11 17:37:00,completed,1.0,South
1792,2025-02-11 11:38:00,completed,1.0,Central
1793,2025-02-11 16:10:00,completed,1.0,East
1794,2025-02-11 03:06:00,completed,1.0,North
1795,2025-02-11 18:00:00,completed,1.0,Central
1796,2025-02-11 03:52:00,completed,1.0,East
1797,2025-02-11 12:09:00,completed,1.0,North
1798,2025-02-11 12:41:00,refunded,1.0,North
1799,2025-02-11 11:42:00,completed,1.0,East
1800,2025-02-11 00:30:00,completed,1.0,Central
1801,2025-02-11 21:03:00,completed,1.0,Central
1802,2025-02-11 08:30:00,completed,1.0,East
1803,2025-02-11 10:04:00,completed,1.0,South
1804,2025-02-11 20:38:00,processing,1.0,North
1805,2025-02-11 23:56:00,completed,1.0,South
1806,2025-02-11 07:26:00,completed,1.0,East
1807,2025-02-11 05:06:00,completed,1.0,Central
1808,2025-02-11 11:29:00,completed,1.0,South
1809,2025-02-11 13:27:00,processing,1.0,North
1810,2025-02-11 14:43:00,completed,1.0,Central
1811,2025-02-11 19:53:00,completed,1.0,Central
1812,2025-02-11 22:36:00,refunded,1.0,Central
1813,2025-02-11 23:41:00,completed,1.0,North
1814,2025-02-11 06:22:00,refunded,1.0,East
1815,2025-02-11 22:12:00,completed,1.0,East
1816,2025-02-11 23:25:00,completed,1.0,North
1817,2025-02-11 12:44:00,completed,1.0,North
1818,2025-02-11 03:35:00,completed,1.0,Central
1819,2025-02-11 14:21:00,completed,1.0,East
1820,2025-02-11 12:00:00,completed,1.0,South
1821,2025-02-11 08:58:00,cancelled,1.0,South
1822,2025-02-11 13:55:00,completed,1.0,Central
1823,2025-02-11 05:10:00,completed,1.0,Central
1824,2025-02-11 04:38:00,completed,1.0,Central
1825,2025-02-11 06:20:00,unknown_status,1.0,South
1826,2025-02-11 14:13:00,completed,1.0,South
1827,2025-02-11 22:25:00,cancelled,1.0,East
1828,2025-02-11 07:21:00,completed,1.0,Central
1829,2025-02-11 22:24:00,processing,1.0,South
1830,2025-02-11 19:35:00,completed,1.0,North
1831,2025-02-11 11:55:00,completed,1.0,Central
1832,2025-02-11 16:35:00,completed,1.0,Central
1833,2025-02-12 22:41:00,completed,1.0,South
1834,2025-02-12 15:52:00,completed,1.0,East
1835,2025-02-12 22:35:00,processing,1.0,North
1836,2025-02-12 04:58:00,processing,1.0,East
1837,2025-02-12 10:11:00,completed,1.0,North
1838,2025-02-12 16:49:00,cancelled,1.0,North
1839,2025-02-12 19:57:00,completed,1.0,South
1840,2025-02-12 14:22:00,completed,1.0,South
1841,2025-02-12 14:02:00,processing,1.0,Central
1842,2025-02-12 15:31:00,completed,1.0,North
1843,2025-02-12 07:35:00,completed,1.0,North
1844,2025-02-12 21:49:00,completed,1.0,North
1845,2025-02-12 21:07:00,cancelled,1.0,East
1846,2025-02-12 09:26:00,completed,1.0,East
1847,2025-02-12 02:14:00,completed,1.0,Central
1848,2025-02-12 04:05:00,completed,1.0,North
1849,2025-02-12 02:16:00,completed,1.0,Central
1850,2025-02-12 04:19:00,processing,1.0,South
1851,2025-02-12 18:21:00,cancelled,1.0,North
1852,2025-02-12 18:07:00,cancelled,1.0,East
1853,2025-02-12 08:11:00,completed,1.0,North
1854,2025-02-12 11:19:00,completed,1.0,Central
1855,2025-02-12 10:41:00,completed,1.0,Central
1856,2025-02-12 06:56:00,completed,1.0,East
1857,2025-02-12 02:32:00,completed,1.0,North
1858,2025-02-12 17:05:00,processing,1.0,East
1859,2025-02-12 02:58:00,unknown_status,1.0,North
1860,2025-02-12 15:53:00,completed,1.0,North
1861,2025-02-12 18:47:00,completed,1.0,East
1862,2025-02-12 02:34:00,completed,1.0,Central
1863,2025-02-12 22:47:00,completed,1.0,South
1864,2025-02-12 01:04:00,completed,1.0,East
1865,2025-02-12 02:18:00,completed,1.0,South
1866,2025-02-12 18:36:00,completed,1.0,East
1867,2025-02-12 18:31:00,processing,1.0,South
1868,2025-02-12 21:41:00,completed,1.0,South
1869,2025-02-12 05:57:00,completed,1.0,Central
1870,2025-02-12 00:31:00,completed,1.0,North
1871,2025-02-12 14:28:00,completed,1.0,South
1872,2025-02-12 01:29:00,completed,1.0,East
1873,2025-02-12 07:44:00,processing,1.0,North
1874,2025-02-12 00:57:00,completed,1.0,East
1875,2025-02-12 03:32:00,completed,1.0,East
1876,2025-02-12 15:22:00,completed,1.0,North
1877,2025-02-12 10:47:00,unknown_status,1.0,Central
1878,2025-02-12 03:36:00,processing,1.0,East
1879,2025-02-12 01:53:00,completed,1.0,North
1880,2025-02-12 20:33:00,processing,1.0,South
1881,2025-02-12 21:32:00,completed,1.0,South
1882,2025-02-12 01:22:00,completed,1.0,South
1883,2025-02-12 07:05:00,completed,1.0,Central
1884,2025-02-12 16:27:00,processing,1.0,East
1885,2025-02-12 21:39:00,completed,1.0,North
1886,2025-02-12 22:18:00,completed,1.0,East
1887,2025-02-12 15:52:00,completed,1.0,Central
1888,2025-02-12 16:02:00,completed,1.0,North
1889,2025-02-12 06:22:00,completed,1.0,South
1890,2025-02-12 06:16:00,completed,1.0,South
1891,2025-02-12 00:14:00,completed,1.0,South
1892,2025-02-12 21:57:00,completed,1.0,Central
