shipment_id,order_id,promised_ship_date,shipped_date,delivered_date
1906,2084,2025-02-20 00:00:00,2025-02-18 00:00:00,2025-02-22 00:00:00
1907,2085,2025-02-20 00:00:00,2025-02-17 00:00:00,2025-02-20 00:00:00
1908,2086,2025-02-19 00:00:00,2025-02-19 00:00:00,2025-02-23 00:00:00
1909,2087,2025-02-19 00:00:00,2025-02-23 00:00:00,2025-02-27 00:00:00
1910,2088,2025-02-20 00:00:00,2025-02-18 00:00:00,2025-02-20 00:00:00
1911,2089,2025-02-19 00:00:00,2025-02-19 00:00:00,2025-02-22 00:00:00
1912,2090,2025-02-19 00:00:00,2025-02-19 00:00:00,2025-02-23 00:00:00
1913,2091,2025-02-19 00:00:00,2025-02-19 00:00:00,2025-02-20 00:00:00
1914,2092,2025-02-19 00:00:00,2025-02-17 00:00:00,2025-02-20 00:00:00
1915,2093,2025-02-20 00:00:00,2025-02-18 00:00:00,2025-02-22 00:00:00
1916,2094,2025-02-19 00:00:00,2025-02-19 00:00:00,2025-02-23 00:00:00
1917,2095,2025-02-18 00:00:00,2025-02-19 00:00:00,2025-02-23 00:00:00
1918,2096,2025-02-19 00:00:00,,
1919,2097,2025-02-19 00:00:00,2025-02-19 00:00:00,2025-02-23 00:00:00
1920,2098,2025-02-18 00:00:00,2025-02-19 00:00:00,2025-02-21 00:00:00
1921,2099,2025-02-18 00:00:00,2025-02-21 00:00:00,2025-02-22 00:00:00
1922,2100,2025-02-18 00:00:00,2025-02-19 00:00:00,2025-02-21 00:00:00
1923,2101,2025-02-19 00:00:00,2025-02-17 00:00:00,2025-02-20 00:00:00
1924,2102,2025-02-20 00:00:00,2025-02-19 00:00:00,2025-02-22 00:00:00
1925,2103,2025-02-18 00:00:00,2025-02-18 00:00:00,2025-02-22 00:00:00
1926,2104,2025-02-18 00:00:00,2025-02-18 00:00:00,2025-02-19 00:00:00
1927,2105,2025-02-20 00:00:00,2025-02-19 00:00:00,2025-02-22 00:00:00
1928,2106,2025-02-19 00:00:00,2025-02-19 00:00:00,2025-02-23 00:00:00
1929,2107,2025-02-19 00:00:00,2025-02-18 00:00:00,2025-02-20 00:00:00
1930,2108,2025-02-19 00:00:00,2025-02-18 00:00:00,2025-02-19 00:00:00
1931,2109,2025-02-19 00:00:00,2025-02-19 00:00:00,2025-02-21 00:00:00
1932,2110,2025-02-18 00:00:00,2025-02-19 00:00:00,2025-02-23 00:00:00
1933,2111,2025-02-18 00:00:00,2025-02-18 00:00:00,2025-02-22 00:00:00
1934,2112,2025-02-19 00:00:00,2025-02-19 00:00:00,2025-02-20 00:00:00
1935,2113,2025-02-19 00:00:00,2025-02-21 00:00:00,2025-02-22 00:00:00
1936,2114,2025-02-19 00:00:00,2025-02-18 00:00:00,2025-02-20 00:00:00
1937,2115,2025-02-18 00:00:00,2025-02-23 00:00:00,2025-02-27 00:00:00
1938,2116,2025-02-19 00:00:00,2025-02-18 00:00:00,2025-02-19 00:00:00
1939,2117,2025-02-20 00:00:00,2025-02-19 00:00:00,2025-02-23 00:00:00
1940,2118,2025-02-20 00:00:00,2025-02-19 00:00:00,2025-02-20 00:00:00
1941,2119,2025-02-19 00:00:00,2025-02-18 00:00:00,2025-02-21 00:00:00
1942,2121,2025-02-19 00:00:00,2025-02-18 00:00:00,2025-02-22 00:00:00
1943,2122,2025-02-19 00:00:00,2025-02-18 00:00:00,2025-02-19 00:00:00
1944,2123,2025-02-20 00:00:00,2025-02-18 00:00:00,2025-02-22 00:00:00
1945,2124,2025-02-21 00:00:00,2025-02-20 00:00:00,2025-02-21 00:00:00
1946,2125,2025-02-21 00:00:00,2025-02-19 00:00:00,2025-02-21 00:00:00
1947,2126,2025-02-20 00:00:00,2025-02-20 00:00:00,2025-02-24 00:00:00
1948,2127,2025-02-20 00:00:00,2025-02-19 00:00:00,2025-02-21 00:00:00
1949,2128,2025-02-20 00:00:00,2025-02-22 00:00:00,2025-02-23 00:00:00
1950,2129,2025-02-21 00:00:00,2025-02-19 00:00:00,2025-02-23 00:00:00
1951,2130,2025-02-20 00:00:00,2025-02-20 00:00:00,2025-02-24 00:00:00
1952,2131,2025-02-20 00:00:00,2025-02-18 00:00:00,2025-02-21 00:00:00
1953,2132,2025-02-21 00:00:00,2025-02-19 00:00:00,2025-02-23 00:00:00
1954,2133,2025-02-20 00:00:00,2025-02-20 00:00:00,2025-02-23 00:00:00
1955,2134,2025-02-20 00:00:00,2025-02-22 00:00:00,2025-02-24 00:00:00
1956,2135,2025-02-20 00:00:00,2025-02-18 00:00:00,2025-02-20 00:00:00
1957,2136,2025-02-20 00:00:00,2025-02-19 00:00:00,2025-02-23 00:00:00
1958,2137,2025-02-20 00:00:00,2025-02-20 00:00:00,2025-02-22 00:00:00
1959,2138,2025-02-20 00:00:00,2025-02-20 00:00:00,2025-02-22 00:00:00
1960,2139,2025-02-20 00:00:00,2025-02-19 00:00:00,2025-02-21 00:00:00
1961,2140,2025-02-19 00:00:00,2025-02-22 00:00:00,2025-02-24 00:00:00
1962,2141,2025-02-20 00:00:00,2025-02-20 00:00:00,2025-02-24 00:00:00
1963,2144,2025-02-20 00:00:00,2025-02-19 00:00:00,2025-02-20 00:00:00
1964,2145,2025-02-21 00:00:00,2025-02-22 00:00:00,2025-02-24 00:00:00
1965,2146,2025-02-20 00:00:00,2025-02-19 00:00:00,2025-02-21 00:00:00
1966,2147,2025-02-21 00:00:00,2025-02-20 00:00:00,2025-02-24 00:00:00
1967,2148,2025-02-19 00:00:00,2025-02-22 00:00:00,2025-02-25 00:00:00
1968,2149,2025-02-20 00:00:00,2025-02-19 00:00:00,2025-02-21 00:00:00
1969,2151,2025-02-19 00:00:00,2025-02-18 00:00:00,2025-02-21 00:00:00
1970,2152,2025-02-19 00:00:00,2025-02-19 00:00:00,2025-02-23 00:00:00
1971,2153,2025-02-20 00:00:00,2025-02-19 00:00:00,2025-02-23 00:00:00
1972,2154,2025-02-21 00:00:00,2025-02-19 00:00:00,2025-02-22 00:00:00
1973,2155,2025-02-20 00:00:00,2025-02-19 00:00:00,2025-02-21 00:00:00
1974,2156,2025-02-20 00:00:00,2025-02-20 00:00:00,2025-02-24 00:00:00
1975,2157,2025-02-20 00:00:00,2025-02-20 00:00:00,2025-02-24 00:00:00
1976,2158,2025-02-20 00:00:00,2025-02-20 00:00:00,2025-02-22 00:00:00
1977,2159,2025-02-21 00:00:00,2025-02-18 00:00:00,2025-02-19 00:00:00
1978,2160,2025-02-21 00:00:00,2025-02-20 00:00:00,2025-02-22 00:00:00
1979,2161,2025-02-20 00:00:00,2025-02-18 00:00:00,2025-02-22 00:00:00
1980,2162,2025-02-19 00:00:00,2025-02-19 00:00:00,2025-02-21 00:00:00
1981,2163,2025-02-20 00:00:00,2025-02-19 00:00:00,2025-02-23 00:00:00
1982,2164,2025-02-19 00:00:00,2025-02-19 00:00:00,2025-02-20 00:00:00
1983,2165,2025-02-19 00:00:00,2025-02-19 00:00:00,2025-02-21 00:00:00
1984,2166,2025-02-20 00:00:00,2025-02-20 00:00:00,2025-02-22 00:00:00
1985,2167,2025-02-20 00:00:00,2025-02-24 00:00:00,2025-02-28 00:00:00
1986,2168,2025-02-20 00:00:00,2025-02-22 00:00:00,2025-02-26 00:00:00
1987,2169,2025-02-20 00:00:00,,
1988,2170,2025-02-21 00:00:00,2025-02-20 00:00:00,2025-02-23 00:00:00
1989,2171,2025-02-20 00:00:00,2025-02-22 00:00:00,2025-02-25 00:00:00
1990,2172,2025-02-19 00:00:00,2025-02-20 00:00:00,2025-02-22 00:00:00
1991,2173,2025-02-20 00:00:00,2025-02-20 00:00:00,2025-02-24 00:00:00
1992,2174,2025-02-20 00:00:00,2025-02-19 00:00:00,2025-02-20 00:00:00
1993,2175,2025-02-20 00:00:00,2025-02-19 00:00:00,2025-02-20 00:00:00
1994,2176,2025-02-20 00:00:00,2025-02-19 00:00:00,2025-02-21 00:00:00
1995,2177,2025-02-19 00:00:00,2025-02-22 00:00:00,2025-02-23 00:00:00
1996,2178,2025-02-20 00:00:00,2025-02-20 00:00:00,2025-02-21 00:00:00
1997,2179,2025-02-20 00:00:00,2025-02-22 00:00:00,2025-02-24 00:00:00
1998,2180,2025-02-20 00:00:00,2025-02-22 00:00:00,2025-02-26 00:00:00
1999,2181,2025-02-19 00:00:00,2025-02-22 00:00:00,2025-02-26 00:00:00
2000,2182,2025-02-21 00:00:00,2025-02-18 00:00:00,2025-02-22 00:00:00
2001,2183,2025-02-20 00:00:00,2025-02-18 00:00:00,2025-02-21 00:00:00
2002,2184,2025-02-20 00:00:00,,
2003,2185,2025-02-19 00:00:00,2025-02-19 00:00:00,2025-02-21 00:00:00
2004,2186,2025-02-20 00:00:00,2025-02-19 00:00:00,2025-02-23 00:00:00
2005,2187,2025-02-20 00:00:00,2025-02-20 00:00:00,2025-02-21 00:00:00
2006,2188,2025-02-21 00:00:00,2025-02-20 00:00:00,2025-02-24 00:00:00
2007,2191,2025-02-20 00:00:00,2025-02-21 00:00:00,2025-02-22 00:00:00
2008,2192,2025-02-21 00:00:00,2025-02-20 00:00:00,2025-02-23 00:00:00
2009,2193,2025-02-20 00:00:00,2025-02-21 00:00:00,2025-02-22 00:00:00
2010,2194,2025-02-21 00:00:00,2025-02-23 00:00:00,2025-02-25 00:00:00
2011,2195,2025-02-22 00:00:00,2025-02-20 00:00:00,2025-02-24 00:00:00
2012,2196,2025-02-22 00:00:00,2025-02-23 00:00:00,2025-02-26 00:00:00
2013,2197,2025-02-22 00:00:00,2025-02-20 00:00:00,2025-02-22 00:00:00
2014,2199,2025-02-22 00:00:00,2025-02-25 00:00:00,2025-02-26 00:00:00
2015,2203,2025-02-21 00:00:00,,
2016,2204,2025-02-21 00:00:00,2025-02-21 00:00:00,2025-02-23 00:00:00
2017,2205,2025-02-22 00:00:00,2025-02-20 00:00:00,2025-02-23 00:00:00
2018,2206,2025-02-22 00:00:00,2025-02-20 00:00:00,2025-02-22 00:00:00
2019,2207,2025-02-21 00:00:00,2025-02-19 00:00:00,2025-02-22 00:00:00
2020,2208,2025-02-22 00:00:00,2025-02-20 00:00:00,2025-02-23 00:00:00
2021,2210,2025-02-21 00:00:00,2025-02-25 00:00:00,2025-02-27 00:00:00
2022,2211,2025-02-21 00:00:00,2025-02-21 00:00:00,2025-02-25 00:00:00
2023,2212,2025-02-20 00:00:00,2025-02-23 00:00:00,2025-02-25 00:00:00
2024,2213,2025-02-21 00:00:00,2025-02-19 00:00:00,2025-02-21 00:00:00
2025,2214,2025-02-21 00:00:00,2025-02-19 00:00:00,2025-02-21 00:00:00
2026,2215,2025-02-20 00:00:00,2025-02-23 00:00:00,2025-02-27 00:00:00
2027,2216,2025-02-21 00:00:00,2025-02-25 00:00:00,2025-02-28 00:00:00
2028,2217,2025-02-22 00:00:00,2025-02-23 00:00:00,2025-02-26 00:00:00
2029,2218,2025-02-21 00:00:00,2025-02-19 00:00:00,2025-02-22 00:00:00
2030,2220,2025-02-20 00:00:00,2025-02-20 00:00:00,2025-02-23 00:00:00
2031,2221,2025-02-21 00:00:00,2025-02-25 00:00:00,2025-02-27 00:00:00
2032,2222,2025-02-21 00:00:00,2025-02-21 00:00:00,2025-02-22 00:00:00
2033,2223,2025-02-20 00:00:00,,
2034,2224,2025-02-20 00:00:00,2025-02-20 00:00:00,2025-02-22 00:00:00
2035,2225,2025-02-21 00:00:00,2025-02-21 00:00:00,2025-02-22 00:00:00
2036,2227,2025-02-22 00:00:00,2025-02-20 00:00:00,2025-02-24 00:00:00
2037,2228,2025-02-22 00:00:00,2025-02-20 00:00:00,2025-02-22 00:00:00
2038,2229,2025-02-21 00:00:00,2025-02-20 00:00:00,2025-02-21 00:00:00
2039,2230,2025-02-21 00:00:00,2025-02-25 00:00:00,2025-02-26 00:00:00
2040,2231,2025-02-21 00:00:00,2025-02-23 00:00:00,2025-02-27 00:00:00
2041,2232,2025-02-20 00:00:00,2025-02-23 00:00:00,2025-02-25 00:00:00
2042,2233,2025-02-22 00:00:00,2025-02-20 00:00:00,2025-02-24 00:00:00
2043,2234,2025-02-21 00:00:00,2025-02-20 00:00:00,2025-02-22 00:00:00
2044,2235,2025-02-20 00:00:00,2025-02-20 00:00:00,2025-02-21 00:00:00
2045,2236,2025-02-21 00:00:00,2025-02-21 00:00:00,2025-02-23 00:00:00
2046,2237,2025-02-21 00:00:00,2025-02-21 00:00:00,2025-02-22 00:00:00
2047,2238,2025-02-22 00:00:00,2025-02-21 00:00:00,2025-02-24 00:00:00
2048,2239,2025-02-21 00:00:00,,
2049,2240,2025-02-21 00:00:00,2025-02-19 00:00:00,2025-02-20 00:00:00
2050,2241,2025-02-21 00:00:00,2025-02-19 00:00:00,2025-02-22 00:00:00
2051,2242,2025-02-21 00:00:00,2025-02-20 00:00:00,2025-02-24 00:00:00
2052,2243,2025-02-21 00:00:00,2025-02-20 00:00:00,2025-02-22 00:00:00
2053,2244,2025-02-21 00:00:00,2025-02-19 00:00:00,2025-02-23 00:00:00
2054,2245,2025-02-21 00:00:00,2025-02-19 00:00:00,2025-02-20 00:00:00
2055,2246,2025-02-21 00:00:00,2025-02-21 00:00:00,2025-02-25 00:00:00
2056,2247,2025-02-21 00:00:00,2025-02-20 00:00:00,2025-02-22 00:00:00
2057,2248,2025-02-21 00:00:00,2025-02-24 00:00:00,2025-02-25 00:00:00
2058,2249,2025-02-22 00:00:00,2025-02-22 00:00:00,2025-02-24 00:00:00
2059,2250,2025-02-23 00:00:00,2025-02-21 00:00:00,2025-02-24 00:00:00
2060,2251,2025-02-23 00:00:00,2025-02-21 00:00:00,2025-02-23 00:00:00
2061,2252,2025-02-23 00:00:00,2025-02-22 00:00:00,2025-02-26 00:00:00
2062,2253,2025-02-22 00:00:00,2025-02-20 00:00:00,2025-02-22 00:00:00
2063,2254,2025-02-21 00:00:00,2025-02-20 00:00:00,2025-02-22 00:00:00
2064,2255,2025-02-23 00:00:00,2025-02-22 00:00:00,2025-02-24 00:00:00
2065,2256,2025-02-22 00:00:00,2025-02-24 00:00:00,2025-02-26 00:00:00
2066,2257,2025-02-22 00:00:00,2025-02-21 00:00:00,2025-02-24 00:00:00
2067,2258,2025-02-23 00:00:00,2025-02-20 00:00:00,2025-02-23 00:00:00
2068,2259,2025-02-22 00:00:00,2025-02-21 00:00:00,2025-02-23 00:00:00
2069,2261,2025-02-22 00:00:00,2025-02-20 00:00:00,2025-02-23 00:00:00
2070,2262,2025-02-23 00:00:00,2025-02-21 00:00:00,2025-02-23 00:00:00
2071,2263,2025-02-21 00:00:00,2025-02-20 00:00:00,2025-02-24 00:00:00
2072,2264,2025-02-22 00:00:00,2025-02-21 00:00:00,2025-02-25 00:00:00
2073,2266,2025-02-23 00:00:00,2025-02-22 00:00:00,2025-02-23 00:00:00
2074,2267,2025-02-23 00:00:00,2025-02-21 00:00:00,2025-02-24 00:00:00
2075,2268,2025-02-21 00:00:00,,
2076,2269,2025-02-21 00:00:00,2025-02-22 00:00:00,2025-02-23 00:00:00
2077,2270,2025-02-23 00:00:00,2025-02-24 00:00:00,2025-02-26 00:00:00
2078,2271,2025-02-23 00:00:00,2025-02-22 00:00:00,2025-02-25 00:00:00
2079,2273,2025-02-22 00:00:00,2025-02-21 00:00:00,2025-02-24 00:00:00
2080,2274,2025-02-21 00:00:00,2025-02-22 00:00:00,2025-02-24 00:00:00
2081,2275,2025-02-21 00:00:00,2025-02-22 00:00:00,2025-02-25 00:00:00
2082,2276,2025-02-23 00:00:00,2025-02-20 00:00:00,2025-02-24 00:00:00
2083,2277,2025-02-22 00:00:00,2025-02-22 00:00:00,2025-02-24 00:00:00
2084,2278,2025-02-22 00:00:00,2025-02-21 00:00:00,2025-02-22 00:00:00
2085,2279,2025-02-22 00:00:00,2025-02-22 00:00:00,2025-02-25 00:00:00
2086,2281,2025-02-21 00:00:00,2025-02-21 00:00:00,2025-02-24 00:00:00
2087,2282,2025-02-22 00:00:00,2025-02-26 00:00:00,2025-03-01 00:00:00
2088,2283,2025-02-22 00:00:00,2025-02-20 00:00:00,2025-02-22 00:00:00
2089,2284,2025-02-22 00:00:00,2025-02-22 00:00:00,2025-02-24 00:00:00
2090,2285,2025-02-22 00:00:00,2025-02-24 00:00:00,2025-02-26 00:00:00
2091,2286,2025-02-22 00:00:00,2025-02-22 00:00:00,2025-02-23 00:00:00
2092,2287,2025-02-23 00:00:00,2025-02-23 00:00:00,2025-02-24 00:00:00
2093,2288,2025-02-24 00:00:00,2025-02-22 00:00:00,2025-02-23 00:00:00
2094,2290,2025-02-24 00:00:00,2025-02-21 00:00:00,2025-02-24 00:00:00
2095,2291,2025-02-24 00:00:00,2025-02-25 00:00:00,2025-02-27 00:00:00
2096,2292,2025-02-22 00:00:00,2025-02-21 00:00:00,2025-02-22 00:00:00
2097,2293,2025-02-23 00:00:00,2025-02-23 00:00:00,2025-02-26 00:00:00
2098,2294,2025-02-22 00:00:00,2025-02-22 00:00:00,2025-02-25 00:00:00
2099,2295,2025-02-23 00:00:00,2025-02-25 00:00:00,2025-03-01 00:00:00
2100,2296,2025-02-23 00:00:00,2025-02-23 00:00:00,2025-02-25 00:00:00
2101,2297,2025-02-23 00:00:00,2025-02-22 00:00:00,2025-02-23 00:00:00
2102,2298,2025-02-23 00:00:00,2025-02-23 00:00:00,2025-02-27 00:00:00
2103,2299,2025-02-24 00:00:00,,
2104,2300,2025-02-23 00:00:00,2025-02-25 00:00:00,2025-03-01 00:00:00
2105,2303,2025-02-23 00:00:00,2025-02-22 00:00:00,2025-02-26 00:00:00
2106,2304,2025-02-23 00:00:00,2025-02-23 00:00:00,2025-02-25 00:00:00
2107,2305,2025-02-22 00:00:00,2025-02-22 00:00:00,2025-02-23 00:00:00
2108,2306,2025-02-23 00:00:00,2025-02-23 00:00:00,2025-02-27 00:00:00
2109,2307,2025-02-22 00:00:00,2025-02-23 00:00:00,2025-02-25 00:00:00
2110,2308,2025-02-23 00:00:00,2025-02-21 00:00:00,2025-02-24 00:00:00
2111,2309,2025-02-24 00:00:00,2025-02-22 00:00:00,2025-02-23 00:00:00
2112,2310,2025-02-23 00:00:00,2025-02-21 00:00:00,2025-02-23 00:00:00
2113,2311,2025-02-22 00:00:00,2025-02-22 00:00:00,2025-02-24 00:00:00
2114,2312,2025-02-22 00:00:00,2025-02-25 00:00:00,2025-02-28 00:00:00
2115,2313,2025-02-24 00:00:00,2025-02-22 00:00:00,2025-02-25 00:00:00
2116,2314,2025-02-23 00:00:00,,
2117,2315,2025-02-23 00:00:00,2025-02-25 00:00:00,2025-02-27 00:00:00
2118,2316,2025-02-24 00:00:00,2025-02-22 00:00:00,2025-02-23 00:00:00
2119,2317,2025-02-24 00:00:00,2025-02-22 00:00:00,2025-02-24 00:00:00
2120,2318,2025-02-23 00:00:00,2025-02-22 00:00:00,2025-02-26 00:00:00
2121,2319,2025-02-25 00:00:00,2025-02-22 00:00:00,2025-02-24 00:00:00
2122,2320,2025-02-24 00:00:00,2025-02-26 00:00:00,2025-03-01 00:00:00
2123,2321,2025-02-24 00:00:00,2025-02-26 00:00:00,2025-02-27 00:00:00
2124,2322,2025-02-23 00:00:00,2025-02-23 00:00:00,2025-02-27 00:00:00
2125,2323,2025-02-25 00:00:00,2025-02-23 00:00:00,2025-02-24 00:00:00
2126,2324,2025-02-23 00:00:00,2025-02-23 00:00:00,2025-02-24 00:00:00
2127,2325,2025-02-23 00:00:00,2025-02-24 00:00:00,2025-02-26 00:00:00
2128,2326,2025-02-23 00:00:00,2025-02-22 00:00:00,2025-02-23 00:00:00
2129,2327,2025-02-24 00:00:00,2025-02-26 00:00:00,2025-02-27 00:00:00
2130,2328,2025-02-24 00:00:00,2025-02-22 00:00:00,2025-02-25 00:00:00
2131,2329,2025-02-25 00:00:00,2025-02-23 00:00:00,2025-02-26 00:00:00
2132,2330,2025-02-24 00:00:00,2025-02-23 00:00:00,2025-02-26 00:00:00
2133,2331,2025-02-24 00:00:00,2025-02-23 00:00:00,2025-02-25 00:00:00
2134,2332,2025-02-23 00:00:00,2025-02-23 00:00:00,2025-02-26 00:00:00
2135,2333,2025-02-25 00:00:00,2025-02-24 00:00:00,2025-02-28 00:00:00
2136,2334,2025-02-23 00:00:00,2025-02-23 00:00:00,2025-02-27 00:00:00
2137,2335,2025-02-25 00:00:00,,
2138,2337,2025-02-23 00:00:00,2025-02-23 00:00:00,2025-02-26 00:00:00
2139,2338,2025-02-25 00:00:00,2025-02-23 00:00:00,2025-02-25 00:00:00
2140,2339,2025-02-24 00:00:00,2025-02-23 00:00:00,2025-02-24 00:00:00
2141,2340,2025-02-23 00:00:00,2025-02-23 00:00:00,2025-02-27 00:00:00
2142,2341,2025-02-24 00:00:00,2025-02-24 00:00:00,2025-02-26 00:00:00
2143,2342,2025-02-24 00:00:00,2025-02-24 00:00:00,2025-02-25 00:00:00
2144,2343,2025-02-25 00:00:00,2025-02-23 00:00:00,2025-02-24 00:00:00
2145,2344,2025-02-23 00:00:00,2025-02-26 00:00:00,2025-02-27 00:00:00
2146,2345,2025-02-23 00:00:00,2025-02-23 00:00:00,2025-02-24 00:00:00
2147,2346,2025-02-24 00:00:00,2025-02-26 00:00:00,2025-03-01 00:00:00
2148,2347,2025-02-24 00:00:00,2025-02-23 00:00:00,2025-02-24 00:00:00
2149,2348,2025-02-24 00:00:00,2025-02-24 00:00:00,2025-02-28 00:00:00
2150,2349,2025-02-25 00:00:00,2025-02-23 00:00:00,2025-02-24 00:00:00
2151,2350,2025-02-25 00:00:00,2025-02-23 00:00:00,2025-02-25 00:00:00
2152,2351,2025-02-24 00:00:00,2025-02-24 00:00:00,2025-02-26 00:00:00
2153,2352,2025-02-23 00:00:00,2025-02-26 00:00:00,2025-02-28 00:00:00
2154,2353,2025-02-23 00:00:00,2025-02-24 00:00:00,2025-02-25 00:00:00
2155,2354,2025-02-25 00:00:00,2025-02-24 00:00:00,2025-02-26 00:00:00
2156,2355,2025-02-24 00:00:00,2025-02-28 00:00:00,2025-03-02 00:00:00
2157,2356,2025-02-24 00:00:00,2025-02-23 00:00:00,2025-02-24 00:00:00
2158,2357,2025-02-23 00:00:00,2025-02-23 00:00:00,2025-02-24 00:00:00
2159,2358,2025-02-25 00:00:00,2025-02-27 00:00:00,2025-03-02 00:00:00
2160,2359,2025-02-25 00:00:00,2025-02-25 00:00:00,2025-02-28 00:00:00
2161,2360,2025-02-25 00:00:00,2025-02-23 00:00:00,2025-02-24 00:00:00
2162,2361,2025-02-25 00:00:00,2025-02-24 00:00:00,2025-02-26 00:00:00
2163,2362,2025-02-26 00:00:00,2025-02-24 00:00:00,2025-02-26 00:00:00
2164,2363,2025-02-26 00:00:00,2025-02-27 00:00:00,2025-03-03 00:00:00
2165,2364,2025-02-26 00:00:00,2025-02-23 00:00:00,2025-02-27 00:00:00
2166,2366,2025-02-25 00:00:00,2025-02-27 00:00:00,2025-02-28 00:00:00
2167,2367,2025-02-24 00:00:00,2025-02-23 00:00:00,2025-02-26 00:00:00
2168,2368,2025-02-24 00:00:00,2025-02-27 00:00:00,2025-03-02 00:00:00
2169,2370,2025-02-25 00:00:00,2025-02-23 00:00:00,2025-02-24 00:00:00
2170,2371,2025-02-25 00:00:00,2025-02-24 00:00:00,2025-02-26 00:00:00
2171,2372,2025-02-25 00:00:00,,
2172,2373,2025-02-25 00:00:00,2025-02-25 00:00:00,2025-02-28 00:00:00
2173,2374,2025-02-26 00:00:00,2025-02-25 00:00:00,2025-03-01 00:00:00
2174,2375,2025-02-24 00:00:00,2025-02-24 00:00:00,2025-02-25 00:00:00
2175,2376,2025-02-25 00:00:00,2025-02-23 00:00:00,2025-02-26 00:00:00
2176,2377,2025-02-25 00:00:00,2025-02-24 00:00:00,2025-02-26 00:00:00
2177,2378,2025-02-26 00:00:00,2025-02-25 00:00:00,2025-03-01 00:00:00
2178,2379,2025-02-25 00:00:00,2025-02-25 00:00:00,2025-02-26 00:00:00
2179,2380,2025-02-26 00:00:00,2025-02-25 00:00:00,2025-03-01 00:00:00
2180,2381,2025-02-25 00:00:00,2025-02-24 00:00:00,2025-02-25 00:00:00
2181,2382,2025-02-25 00:00:00,2025-02-27 00:00:00,2025-02-28 00:00:00
2182,2383,2025-02-24 00:00:00,2025-02-27 00:00:00,2025-02-28 00:00:00
2183,2384,2025-02-25 00:00:00,2025-03-01 00:00:00,2025-03-03 00:00:00
2184,2385,2025-02-25 00:00:00,2025-02-24 00:00:00,2025-02-28 00:00:00
2185,2386,2025-02-25 00:00:00,2025-02-25 00:00:00,2025-02-27 00:00:00
2186,2387,2025-02-25 00:00:00,2025-02-24 00:00:00,2025-02-28 00:00:00
2187,2388,2025-02-25 00:00:00,2025-02-24 00:00:00,2025-02-27 00:00:00
2188,2389,2025-02-24 00:00:00,,
2189,2390,2025-02-25 00:00:00,2025-02-24 00:00:00,2025-02-27 00:00:00
2190,2391,2025-02-25 00:00:00,2025-02-25 00:00:00,2025-03-01 00:00:00
2191,2392,2025-02-26 00:00:00,2025-02-24 00:00:00,2025-02-28 00:00:00
2192,2393,2025-02-26 00:00:00,2025-02-26 00:00:00,2025-02-27 00:00:00
2193,2394,2025-02-26 00:00:00,2025-03-02 00:00:00,2025-03-05 00:00:00
2194,2395,2025-02-25 00:00:00,2025-02-26 00:00:00,2025-03-02 00:00:00
2195,2396,2025-02-26 00:00:00,2025-02-25 00:00:00,2025-02-26 00:00:00
2196,2397,2025-02-27 00:00:00,2025-02-24 00:00:00,2025-02-27 00:00:00
2197,2398,2025-02-26 00:00:00,2025-03-02 00:00:00,2025-03-04 00:00:00
2198,2399,2025-02-25 00:00:00,2025-02-26 00:00:00,2025-03-01 00:00:00
2199,2400,2025-02-27 00:00:00,2025-02-26 00:00:00,2025-02-28 00:00:00
2200,2401,2025-02-26 00:00:00,2025-02-26 00:00:00,2025-02-28 00:00:00
2201,2402,2025-02-25 00:00:00,2025-02-25 00:00:00,2025-02-28 00:00:00
2202,2403,2025-02-26 00:00:00,2025-02-26 00:00:00,2025-02-28 00:00:00
2203,2404,2025-02-27 00:00:00,2025-02-25 00:00:00,2025-02-28 00:00:00
2204,2405,2025-02-26 00:00:00,2025-02-26 00:00:00,2025-03-01 00:00:00
2205,2406,2025-02-26 00:00:00,2025-02-25 00:00:00,2025-02-26 00:00:00
2206,2407,2025-02-25 00:00:00,2025-02-24 00:00:00,2025-02-27 00:00:00
2207,2408,2025-02-25 00:00:00,2025-02-25 00:00:00,2025-02-26 00:00:00
2208,2409,2025-02-26 00:00:00,2025-02-26 00:00:00,2025-03-01 00:00:00
2209,2410,2025-02-26 00:00:00,2025-02-25 00:00:00,2025-02-26 00:00:00
2210,2411,2025-02-27 00:00:00,,
2211,2412,2025-02-25 00:00:00,2025-02-25 00:00:00,2025-02-28 00:00:00
2212,2414,2025-02-25 00:00:00,2025-02-26 00:00:00,2025-02-27 00:00:00
2213,2415,2025-02-25 00:00:00,2025-02-25 00:00:00,2025-03-01 00:00:00
2214,2416,2025-02-27 00:00:00,2025-02-25 00:00:00,2025-02-27 00:00:00
2215,2417,2025-02-26 00:00:00,2025-02-28 00:00:00,2025-03-01 00:00:00
2216,2418,2025-02-26 00:00:00,2025-02-25 00:00:00,2025-03-01 00:00:00
2217,2419,2025-02-26 00:00:00,2025-02-26 00:00:00,2025-03-01 00:00:00
2218,2420,2025-02-26 00:00:00,2025-02-25 00:00:00,2025-02-27 00:00:00
2219,2421,2025-02-25 00:00:00,2025-02-25 00:00:00,2025-03-01 00:00:00
2220,2422,2025-02-26 00:00:00,2025-02-24 00:00:00,2025-02-26 00:00:00
2221,2423,2025-02-26 00:00:00,2025-02-25 00:00:00,2025-03-01 00:00:00
2222,2424,2025-02-27 00:00:00,2025-02-25 00:00:00,2025-03-01 00:00:00
